assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,2,31,100,25,0,0.0,476344,None,,0,0,0,0,11.7,167,21,None,,0,4,4.0,0.9,7,0.00,0.0,0.55,3.09,0.55,0.03,0.17,3.09,Jhon,3.5,75,15,0,0.0,1,6.9,116,20,44,False,38.2,87,13,16,,2023-08-10T15:00:04.972558Z,50,256,55,0,0,None,0,,476344.jpg,7.0,15,5,0,0,0.0,Durán,0.1,433,62,False,None,0,0.0,a,2,7,19.0,103,27,7,4428,4361,1997,702,0.7,1.4,Duran,0
0,0,0,None,None,0,0,123354,None,,0,0,0,0,0.0,337,125,None,,0,2,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kortney,0.0,355,121,0,0,0,0.0,361,130,45,False,0.0,351,130,0,,None,40,591,166,0,0,None,0,,123354.jpg,0.0,355,121,0,0,0,Hause,0.2,323,124,False,None,0,0,a,2,7,0.0,279,95,0,1369,528,2897,1221,0.0,0.0,Hause,0
0,0,0,0,0,0,0,490094,None,,0,0,0,0,0.0,540,201,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tim,0.0,548,202,0,0,0,0.0,550,202,46,False,0.0,541,195,0,Muscle injury - Unknown return date,2023-08-10T15:00:04.998490Z,45,507,266,0,0,None,0,,490094.jpg,0.0,548,202,0,0,0,Iroegbunam,0.0,556,213,False,None,0,0,i,2,7,0.0,511,180,0,104,29,1382,439,0.0,0.0,Iroegbunam,0
0,0,22,None,None,1,0.5,226944,None,,0,0,0,0,21.9,105,71,None,,0,3,3.0,2.5,3,0.05,0.02,0.10,0.04,0.05,4.12,2.06,0.02,Boubacar,2.5,112,40,5,2.5,0,4.0,198,90,47,False,9.0,238,100,180,,None,50,234,149,0,0,None,0,,226944.jpg,2.5,116,43,0,0,0.0,Kamara,0.1,411,130,False,None,2,1.0,a,2,7,9.0,156,88,5,2035,765,2276,1011,0.5,1.0,Kamara,0
0,0,45,None,None,1,0.5,199798,None,,0,0,0,0,1.7,241,83,None,,0,2,3.5,3.0,6,0.01,0.0,0.01,0.0,0.00,4.12,2.06,0.0,Ezri,3.0,87,30,5,2.5,0,3.1,216,73,48,False,27.2,138,57,180,,None,45,398,87,0,0,None,0,,199798.jpg,3.0,92,33,0,0,0.0,Konsa Ngoyo,1.1,159,58,False,None,2,1.0,a,2,7,2.0,220,73,6,9206,2890,12541,3853,0.7,1.3,Konsa,0
0,2,49,None,None,1,0.5,98980,None,,0,0,0,0,0.0,599,72,None,,0,1,5.0,4.5,8,0.00,0.0,0.00,0.0,0.00,4.12,2.06,0.0,Emiliano,4.5,52,7,5,2.5,0,6.8,120,6,49,False,68.0,16,5,180,,None,50,178,5,0,0,None,0,,98980.jpg,4.5,58,7,0,9,4.5,Martínez Romero,8.1,47,10,False,None,2,1.0,a,2,7,0.0,580,71,9,65861,32326,67911,19755,0.9,1.8,Martinez,1
0,2,37,None,None,1,0.59,122806,4,,0,0,0,0,22.4,102,69,None,,0,3,6.5,6.0,10,0.12,0.07,0.98,0.58,0.86,2.48,1.46,0.51,John,6.0,30,12,3,1.76,1,10.0,68,38,50,False,44.6,65,23,153,,None,55,96,57,0,0,None,0,,122806.jpg,6.0,36,13,0,0,0.0,McGinn,0.6,220,68,False,None,2,1.18,a,2,7,33.0,69,37,12,11165,8846,7030,2469,1.1,2.2,McGinn,0
0,0,5,0,0,0,0.0,149484,None,,0,0,-1,1,13.0,152,43,None,,0,2,0.0,0.0,0,0.16,0.48,0.17,0.51,0.01,1.08,3.24,0.03,Tyrone,0.0,438,175,2,6.0,0,2.2,245,87,51,False,3.6,277,104,30,Knee injury - Unknown return date,2023-08-12T21:30:06.077936Z,44,545,143,0,0,None,0,,149484.jpg,0.0,438,175,0,0,0.0,Mings,5.7,65,24,False,None,1,3.0,i,2,7,5.0,186,57,0,6716,531,652267,147838,0.0,0.0,Mings,0
0,0,0,None,None,0,0,111782,None,,0,0,0,0,0.0,331,18,None,,0,1,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Robin,0.0,349,35,0,0,0,0.0,355,35,53,False,0.0,345,35,0,,None,40,585,46,0,0,None,0,,111782.jpg,0.0,349,35,0,0,0,Olsen,0.9,181,24,False,None,0,0,a,2,7,0.0,273,16,0,3272,970,6882,2938,0.0,0.0,Olsen,0
0,0,3,None,None,0,0.0,481624,None,,0,0,0,0,0.3,288,143,None,,0,3,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.65,19.5,0.0,Jaden,0.5,292,130,1,30.0,0,0.3,313,143,54,False,0.4,312,141,3,,None,45,497,260,0,0,None,0,,481624.jpg,1.0,252,105,0,0,0.0,Philogene-Bidace,0.2,351,106,False,None,0,0.0,a,2,7,2.0,225,112,1,3048,666,3574,1958,0.1,0.2,Philogene,0
0,0,0,0,0,0,0,232653,None,,-1,1,-1,1,0.0,663,285,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jacob,0.0,660,283,0,0,0,0.0,663,285,55,False,0.0,663,285,0,Foot injury - Expected back 16 Sep,2023-07-25T12:00:03.978550Z,59,80,49,0,0,None,0,,232653.jpg,0.0,660,283,0,0,0,Ramsey,0.1,439,147,False,None,0,0,i,2,7,0.0,659,282,0,159,64,5429,1541,0.0,0.0,J.Ramsey,0
0,0,0,0,0,0,0,122775,None,,0,0,0,0,0.0,458,159,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Morgan,0.0,471,163,0,0,0,0.0,472,161,56,False,0.0,463,154,0,Joined OGC Nice on a season-long loan,2023-07-26T11:26:30.137805Z,45,364,214,0,0,None,0,,122775.jpg,0.0,471,163,0,0,0,Sanson,0.0,643,268,False,None,0,0,u,2,7,0.0,413,137,0,0,0,348,96,0.0,0.0,Sanson,0
0,0,0,0,0,0,0,248164,None,,0,0,0,0,0.0,376,40,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Viljami,0.0,395,56,0,0,0,0.0,399,56,57,False,0.0,389,56,0,Joined Exeter City on a season-long loan,2023-07-20T08:38:58.947431Z,40,633,68,0,0,None,0,,248164.jpg,0.0,395,56,0,0,0,Sinisalo,0.0,647,77,False,None,0,0,u,2,7,0.0,321,38,0,0,0,126,34,0.0,0.0,Sinisalo,0
0,0,12,None,None,0,0.0,166989,None,,-1,1,-1,1,14.7,145,88,None,,0,3,1.5,1.0,1,0.10,0.12,0.10,0.12,0.00,2.23,2.79,0.0,Youri,1.0,258,119,3,3.75,0,2.3,242,108,58,False,6.0,263,112,72,,None,59,77,47,0,0,None,0,,166989.jpg,1.0,305,144,0,0,0.0,Tielemans,1.0,170,56,False,None,0,0.0,a,2,7,2.0,239,121,2,5382,1848,27890,12827,0.2,0.3,Tielemans,0
0,0,0,100,25,0,0,110504,None,,0,0,0,0,0.0,604,250,None,,0,3,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Bertrand,0.0,609,249,0,0,0,0.0,611,250,59,False,0.0,606,247,0,,2023-08-10T15:00:05.039703Z,50,184,114,0,0,None,0,,110504.jpg,0.0,609,249,0,0,0,Traoré,0.0,600,241,False,None,0,0,a,2,7,0.0,585,234,0,86,65,1153,214,0.0,0.0,Bertrand Traoré,0
2,0,29,None,None,1,0.55,178301,None,,0,0,0,0,55.8,21,2,None,,0,4,5.5,5.0,5,0.15,0.08,0.53,0.29,0.38,4.08,2.25,0.21,Ollie,5.0,46,11,5,2.76,0,13.7,32,9,60,False,39.4,80,11,163,,None,80,12,4,0,0,2,0,,178301.jpg,5.0,52,12,0,0,0.0,Watkins,24.6,13,3,False,None,2,1.1,a,2,7,41.0,48,18,10,231191,83999,249240,109674,0.6,1.2,Watkins,0
0,0,0,0,0,0,0,213345,None,,0,0,0,0,0.0,620,66,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Wesley,0.0,622,67,0,0,0,0.0,624,67,61,False,0.0,621,66,0,Permanent transfer to Stoke,2023-07-31T07:08:09.572672Z,50,224,47,0,0,None,0,,213345.jpg,0.0,622,67,0,0,0,Moraes Ferreira da Silva,0.0,633,86,False,None,0,0,u,2,7,0.0,607,66,0,0,0,466,94,0.0,0.0,Wesley,0
0,0,34,None,None,1,0.6,244954,None,,0,0,0,0,13.3,149,42,None,,0,2,3.5,3.0,6,0.02,0.01,0.02,0.01,0.00,3.04,1.84,0.0,Pau,3.0,88,31,3,1.81,0,4.3,184,62,584,False,29.6,124,47,149,,None,45,452,118,0,0,None,0,,244954.jpg,3.0,93,34,0,0,0.0,Torres,2.6,111,42,False,None,1,0.6,a,2,7,0.0,470,202,6,26688,8746,25802,8365,0.7,1.3,Pau,0
0,0,34,None,None,1,0.6,243557,None,,1,-1,1,-1,48.9,33,23,None,,0,3,5.5,5.0,3,0.29,0.18,0.99,0.6,0.70,3.44,2.08,0.42,Moussa,5.0,45,18,4,2.42,1,17.7,19,13,599,False,51.0,47,15,149,,None,66,42,27,0,0,None,0,,243557.jpg,5.0,51,19,0,0,0.0,Diaby,8.9,44,15,False,None,2,1.21,a,2,7,77.0,13,7,10,280809,57371,83703,56483,0.8,1.5,Diaby,0
0,0,0,None,None,0,0,549068,None,,0,0,0,0,0.0,558,215,None,,0,3,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Omari,0.0,566,216,0,0,0,0.0,568,216,618,False,0.0,559,209,0,,None,45,534,283,0,0,None,0,,549068.jpg,0.0,566,216,0,0,0,Kellyman,0.0,518,190,False,None,0,0,a,2,7,0.0,533,196,0,726,186,857,415,0.0,0.0,Kellyman,0
0,0,0,None,None,0,0,462381,None,,0,0,0,0,0.0,394,43,None,,0,1,1.5,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Filip,0.0,413,59,0,0,0,0.0,417,59,670,False,0.0,407,59,0,,None,40,651,71,0,0,None,0,,462381.jpg,0.0,413,59,0,0,0,Marschall,0.0,662,78,False,None,0,0,a,2,7,0.0,339,41,0,97,97,10,10,0.0,0.0,Marschall,0
0,0,0,None,None,0,0,245414,None,,0,0,0,0,0.0,656,283,None,,0,3,2.6,2.1,0,0.00,0,0.00,0,0.00,0.00,0,0,Nicolò,0.0,654,281,0,0,0,0.0,657,283,672,False,0.0,656,283,0,,None,55,120,76,0,0,None,0,,245414.jpg,0.0,654,281,0,0,0,Zaniolo,0.0,653,275,False,None,0,0,a,2,7,0.0,652,279,0,381,381,30,30,0.0,0.0,Zaniolo,0
0,0,2,None,None,0,0.0,444180,3,,0,0,0,0,3.0,219,117,2,,0,3,1.0,0.5,1,0.00,0.0,0.00,0.0,0.00,3.72,2.77,0.0,Jaidon,1.0,251,114,4,2.98,0,1.3,274,120,62,False,6.0,262,111,121,,None,50,249,159,0,0,None,0,,444180.jpg,1.0,291,132,0,0,0.0,Anthony,0.1,389,120,False,None,2,1.49,a,3,91,4.0,206,109,2,1060,333,3356,1289,0.2,0.4,Anthony,1
0,0,18,None,None,0,0.0,168991,None,,-1,1,-1,1,20.9,114,76,1,,0,3,2.0,1.5,2,0.13,0.06,0.61,0.3,0.48,4.15,2.08,0.24,Philip,2.0,155,69,4,2.0,0,7.4,108,61,63,False,32.0,109,39,180,,None,54,139,86,0,0,None,0,,168991.jpg,2.0,159,71,0,0,0.0,Billing,0.6,209,66,False,None,2,1.0,a,3,91,21.0,95,56,4,3308,1328,18288,7337,0.4,0.7,Billing,0
0,0,11,None,None,0,0.0,111317,1,,0,0,0,0,41.6,47,35,None,,0,3,1.5,1.0,1,0.21,0.21,0.37,0.37,0.16,0.96,0.98,0.16,David,1.5,191,85,1,1.02,0,6.8,121,68,64,False,8.6,241,102,88,,None,50,185,115,0,0,None,0,,111317.jpg,1.5,196,87,0,0,0.0,Brooks,0.1,431,142,False,None,1,1.02,a,3,91,18.0,106,63,3,1170,155,2255,1105,0.3,0.6,Brooks,0
0,0,16,100,100,0,0.0,158499,None,,0,0,0,0,16.3,137,85,None,,0,3,2.0,1.5,2,0.03,0.02,0.05,0.03,0.02,3.72,2.62,0.01,Ryan,2.0,143,60,4,2.81,0,4.6,177,82,65,False,21.0,167,63,128,,2023-08-06T23:30:05.398527Z,50,198,124,0,0,None,0,,158499.jpg,2.0,147,62,0,0,0.0,Christie,0.0,574,227,False,None,2,1.41,a,3,91,9.0,154,86,4,405,208,436,202,0.4,0.8,Christie,0
0,0,0,50,0,0,0,155408,None,,0,0,0,0,0.0,607,252,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Lewis,0.0,612,252,0,0,0,0.0,613,252,66,False,0.0,609,249,0,Hip injury - 50% chance of playing,2023-08-12T21:30:06.147236Z,50,196,122,0,0,None,0,,155408.jpg,0.0,612,252,0,0,0,Cook,0.0,596,239,False,None,0,0,d,3,91,0.0,589,237,0,46,12,1035,312,0.0,0.0,L.Cook,0
0,0,0,0,0,0,0,244085,None,,0,0,0,0,0.0,504,176,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Siriki,0.0,515,180,0,0,0,0.0,515,178,67,False,0.0,505,171,0,Permanent Transfer to Birmingham,2023-07-17T06:20:36.127600Z,45,448,234,0,0,None,0,,244085.jpg,0.0,515,180,0,0,0,Dembélé,0.0,656,277,False,None,0,0,u,3,91,0.0,467,154,0,0,0,188,69,0.0,0.0,Siriki,0
0,0,0,0,0,0,0,81012,None,,0,0,0,0,0.0,445,189,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ryan,0.0,461,188,0,0,0,0.0,463,193,68,False,0.0,454,194,0,Calf injury - Unknown return date,2023-08-06T23:30:05.414382Z,45,340,50,0,0,None,0,,81012.jpg,0.0,461,188,0,0,0,Fredericks,0.0,593,205,False,None,0,0,i,3,91,0.0,398,170,0,69,26,945,236,0.0,0.0,Fredericks,0
0,0,1,None,None,0,0.0,463981,None,,0,0,0,0,1.8,237,81,None,,0,2,0.5,0.0,0,0.01,0.06,0.01,0.06,0.00,0.19,1.14,0.0,James,0.5,267,88,0,0.0,0,0.2,316,112,69,False,0.0,409,166,15,,None,40,653,205,0,0,None,0,,463981.jpg,1.0,214,70,0,0,0.0,Hill,0.3,280,106,False,None,0,0.0,a,3,91,0.0,341,134,1,5175,1656,3593,1681,0.1,0.2,Hill,0
0,0,3,100,75,0,0.0,235530,None,,0,0,0,0,0.3,286,105,None,,0,2,0.5,0.0,1,0.00,0.0,0.00,0.0,0.00,0.08,0.51,0.0,Lloyd,0.5,281,102,0,0.0,0,0.2,318,114,70,False,1.4,307,113,14,,2023-07-26T15:30:04.054546Z,45,440,113,0,0,None,0,,235530.jpg,1.0,240,93,0,0,0.0,Kelly,0.0,610,208,False,None,0,0.0,a,3,91,0.0,461,200,1,153,127,400,71,0.1,0.2,Kelly,0
0,0,0,None,None,0,0,444183,None,,0,0,0,0,0.0,519,187,None,,0,3,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Gavin,0.0,528,189,0,0,0,0.0,528,188,71,False,0.0,519,181,0,,None,45,472,245,0,0,None,0,,444183.jpg,0.0,528,189,0,0,0,Kilkenny,0.1,464,158,False,None,0,0,a,3,91,0.0,486,165,0,516,104,1542,672,0.0,0.0,Kilkenny,0
0,0,4,None,None,0,0.0,222683,5,,-1,1,-1,1,13.0,153,92,None,,0,3,1.0,0.5,1,0.02,0.03,0.24,0.38,0.22,0.43,0.68,0.35,Justin,1.0,239,106,0,0.0,0,4.5,182,84,72,False,10.4,227,93,57,,None,49,298,197,0,0,None,0,,222683.jpg,1.0,271,117,0,0,0.0,Kluivert,0.4,253,81,False,None,0,0.0,a,3,91,21.0,94,55,2,1147,462,11688,5613,0.2,0.4,Kluivert,0
0,0,0,None,None,0,0,128309,None,,-1,1,-1,1,0.0,572,228,None,,0,3,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Jamal,0.0,579,227,0,0,0,0.0,582,229,73,False,0.0,573,222,0,,None,49,281,185,0,0,None,0,,128309.jpg,0.0,579,227,0,0,0,Lowe,0.0,601,242,False,None,0,0,a,3,91,0.0,548,209,0,47,13,423,161,0.0,0.0,Lowe,0
0,0,0,0,0,0,0,133845,None,,0,0,0,0,0.0,459,160,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Emiliano,0.0,472,164,0,0,0,0.0,473,162,74,False,0.0,464,155,0,Foot injury - Unknown return date,2023-08-18T11:59:59.501058Z,45,365,215,0,0,None,0,,133845.jpg,0.0,472,164,0,0,0,Marcondes,0.0,549,208,False,None,0,0,i,3,91,0.0,414,138,0,198,19,1161,617,0.0,0.0,Marcondes,0
0,0,2,None,None,0,0.0,223911,None,,-1,1,-1,1,11.2,175,53,None,,0,2,0.0,-0.5,0,0.01,0.03,0.01,0.03,0.00,0.23,0.69,0.0,Chris,0.0,445,181,0,0.0,0,1.7,256,94,75,False,5.8,264,103,30,,None,44,553,150,0,0,None,0,,223911.jpg,0.0,445,181,0,0,0.0,Mepham,0.1,456,175,False,None,0,0.0,a,3,91,0.0,374,159,0,380,186,2101,551,0.0,0.0,Mepham,1
0,0,1,None,None,0,0.0,128340,None,,0,0,0,0,4.6,204,28,None,,0,4,1.0,0.5,1,0.05,0.09,0.32,0.58,0.27,0.43,0.77,0.49,Kieffer,1.0,245,31,0,0.0,0,1.7,260,32,76,False,0.0,608,64,50,,None,50,190,44,0,0,None,0,,128340.jpg,1.0,280,33,0,0,0.0,Moore,0.4,250,44,False,None,0,0.0,a,3,91,15.0,123,29,2,2116,622,10813,4065,0.2,0.4,Moore,0
0,3,48,None,None,0,0.0,69752,None,,0,0,0,0,0.0,442,58,None,,0,1,6.0,5.5,10,0.01,0.0,0.01,0.0,0.00,4.15,2.08,0.0,Norberto,6.0,25,3,4,2.0,0,8.4,93,3,77,False,84.4,8,3,180,,None,45,335,17,0,0,None,1,,69752.jpg,6.0,28,3,0,9,4.5,Murara Neto,1.0,172,23,False,None,2,1.0,a,3,91,0.0,395,56,12,18037,15114,9576,3544,1.3,2.7,Neto,1
0,0,0,0,0,0,0,533463,None,,-1,1,-1,1,0.0,589,240,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Dango,0.0,595,239,0,0,0,0.0,597,240,78,False,0.0,591,236,0,Ankle injury - Expected back 17 Sep,2023-08-12T21:30:06.219128Z,49,312,206,0,0,None,0,,533463.jpg,0.0,595,239,0,0,0,Ouattara,0.0,563,219,False,None,0,0,i,3,91,0.0,569,223,0,41,14,2536,622,0.0,0.0,O.Dango,0
0,0,0,0,0,0,0,156687,None,,0,0,0,0,0.0,463,162,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ben,0.0,476,166,0,0,0,0.0,477,164,79,False,0.0,468,157,0,Permanent transfer to Stoke City,2023-07-11T08:58:20.803049Z,45,370,217,0,0,None,0,,156687.jpg,0.0,476,166,0,0,0,Pearson,0.0,669,286,False,None,0,0,u,3,91,0.0,418,140,0,0,0,55,16,0.0,0.0,Pearson,0
0,0,0,None,None,0,0,32259,None,,0,0,0,0,0.0,311,7,None,,0,1,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Darren,0.0,331,25,0,0,0,0.0,336,25,80,False,0.0,327,25,0,,None,40,563,35,0,0,None,0,,32259.jpg,0.0,331,25,0,0,0,Randolph,0.6,214,29,False,None,0,0,a,3,91,0.0,253,5,0,2179,598,4028,1595,0.0,0.0,Randolph,0
0,0,21,None,None,0,0.0,156685,2,,0,0,0,0,26.5,86,58,4,,0,3,2.0,1.5,2,0.05,0.03,0.08,0.05,0.03,4.07,2.22,0.02,Joe,2.0,142,59,4,2.18,0,4.8,171,79,81,False,20.6,169,64,165,,None,50,197,123,0,0,None,0,,156685.jpg,2.0,146,61,0,0,0.0,Rothwell,0.0,585,236,False,None,2,1.09,a,3,91,1.0,244,125,4,216,77,383,140,0.4,0.8,Rothwell,0
1,1,43,100,100,0,0.0,437730,None,,0,0,0,0,17.1,132,16,None,,0,4,5.0,4.5,6,0.11,0.11,0.36,0.36,0.25,3.19,3.19,0.25,Antoine,5.0,43,9,3,3.0,1,8.9,87,17,82,False,38.4,84,12,90,,2023-08-06T23:30:05.439700Z,45,467,75,0,0,None,0,,437730.jpg,5.0,49,10,0,0,0.0,Semenyo,2.3,121,19,False,None,1,1.0,a,3,91,34.0,62,19,10,136381,89882,29531,16556,1.1,2.2,Semenyo,1
0,0,27,None,None,0,0.0,221466,None,,-1,1,-1,1,11.1,177,54,None,,0,2,1.0,0.5,1,0.08,0.05,0.08,0.05,0.00,3.92,2.48,0.0,Marcos,1.0,216,72,4,2.54,0,5.3,155,45,83,False,41.4,75,22,142,,None,44,550,147,0,0,None,0,,221466.jpg,1.0,220,76,0,0,0.0,Senesi,0.1,374,144,False,None,2,1.27,a,3,91,0.0,371,156,2,1029,537,3803,902,0.2,0.5,Senesi,0
0,0,0,0,0,0,0,54469,None,,0,0,0,0,0.0,437,186,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Adam,0.0,456,185,0,0,0,0.0,458,190,84,False,0.0,449,191,0,Muscle injury - Unknown return date,2023-08-06T23:30:05.454428Z,45,328,43,0,0,None,0,,54469.jpg,0.0,456,185,0,0,0,Smith,0.0,592,204,False,None,0,0,i,3,91,0.0,389,166,0,62,18,1043,270,0.0,0.0,Smith,0
1,1,33,None,None,0,0.0,154566,None,,0,0,0,0,44.6,41,4,None,,0,4,6.0,5.5,5,0.15,0.08,1.28,0.64,1.13,4.15,2.08,0.56,Dominic,6.0,31,7,4,2.0,1,19.2,14,5,85,False,56.8,35,6,180,,None,65,49,18,0,0,1,0,,154566.jpg,6.0,37,8,0,0,0.0,Solanke,2.9,105,16,False,None,2,1.0,a,3,91,90.0,9,5,12,32972,17011,40168,14095,0.9,1.8,Solanke,0
0,0,0,0,0,0,0,201658,4,,-1,1,-1,1,0.0,645,276,3,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Marcus,0.0,645,274,0,0,0,0.0,648,276,86,False,0.0,646,275,0,Knock - Unknown return date,2023-07-26T15:30:04.076941Z,54,144,91,0,0,None,0,,201658.jpg,0.0,645,274,0,0,0,Tavernier,0.0,598,240,False,None,0,0,i,3,91,0.0,635,268,0,68,31,1074,299,0.0,0.0,Tavernier,0
0,0,7,None,None,0,0.0,424044,None,,-1,1,-1,1,0.6,273,137,6,,0,3,0.5,0.0,1,0.00,0.0,0.15,2.25,0.15,0.00,0.0,2.25,Hamed,0.5,304,137,0,0.0,0,3.6,206,93,87,False,9.8,232,95,6,,None,49,306,201,0,0,None,0,,424044.jpg,1.0,274,119,0,0,0.0,Traorè,0.0,578,230,False,None,0,0.0,a,3,91,26.0,82,49,1,143,91,620,185,0.1,0.2,Hamed Traorè,0
0,0,0,0,0,0,0,229600,None,,0,0,0,0,0.0,366,37,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mark,0.0,385,53,0,0,0,0.0,389,53,88,False,0.0,379,53,0,On loan to Stoke City for the season,2023-07-28T08:25:34.409705Z,40,622,65,0,0,None,0,,229600.jpg,0.0,385,53,0,0,0,Travers,0.2,365,55,False,None,0,0,u,3,91,0.0,310,35,0,0,0,3089,925,0.0,0.0,Travers,0
0,0,28,None,None,0,0.0,477580,None,,0,0,0,0,1.4,246,86,None,,0,2,1.5,1.0,1,0.01,0.0,0.01,0.0,0.00,4.15,2.08,0.0,Illia,1.5,185,61,4,2.0,0,5.1,158,48,89,False,48.8,54,15,180,,None,45,493,129,0,0,None,0,,477580.jpg,1.5,190,64,0,0,0.0,Zabarnyi,0.1,422,164,False,None,2,1.0,a,3,91,0.0,502,207,3,1544,481,1436,594,0.3,0.7,Zabarnyi,0
0,0,22,None,None,0,0.0,544877,None,,0,0,0,0,21.3,110,24,None,,0,2,1.5,1.0,1,0.06,0.03,0.06,0.03,0.00,4.15,2.08,0.0,Milos,1.5,187,62,4,2.0,0,6.1,135,35,595,False,36.0,93,31,180,,None,45,532,135,0,0,None,0,,544877.jpg,1.5,192,65,0,0,0.0,Kerkez,0.2,300,118,False,None,2,1.0,a,3,91,4.0,197,61,3,2481,898,2723,1134,0.3,0.7,Kerkez,0
0,0,0,None,None,0,0,215531,None,,0,0,0,0,0.0,483,67,None,,0,1,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Ionuț,0.0,495,75,0,0,0,0.0,495,75,607,False,0.0,485,75,0,,None,45,414,27,0,0,None,0,,215531.jpg,0.0,495,75,0,0,0,Radu,0.1,412,61,False,None,0,0,a,3,91,0.0,443,66,0,191,58,1484,443,0.0,0.0,Radu,0
0,0,0,None,None,0,0,474772,None,,0,0,0,0,0.0,398,162,None,,0,2,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Ben,0.0,417,160,0,0,0,0.0,421,167,619,False,0.0,412,168,0,,None,40,657,208,0,0,None,0,,474772.jpg,0.0,417,160,0,0,0,Greenwood,0.2,362,141,False,None,0,0,a,3,91,0.0,344,136,0,2081,756,2119,989,0.0,0.0,Greenwood,0
0,0,32,None,None,0,0.0,232980,None,,0,0,0,0,20.1,118,28,None,,0,2,1.5,1.0,1,0.09,0.05,0.11,0.06,0.02,3.96,2.17,0.01,Max,1.5,183,59,4,2.2,0,5.4,152,43,643,False,31.6,113,42,164,,None,45,435,110,0,0,None,0,,232980.jpg,1.5,188,62,0,0,0.0,Aarons,0.2,347,135,False,None,2,1.1,a,3,91,2.0,222,75,3,6319,1800,2169,1161,0.3,0.7,Aarons,0
0,0,0,0,0,0,0,503139,None,,0,0,0,0,0.0,630,265,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Alex,0.0,631,264,0,0,0,0.0,634,266,644,False,0.0,632,265,0,Knee injury - Unknown return date,2023-08-11T16:00:09.116839Z,50,262,169,0,0,None,0,,503139.jpg,0.0,631,264,0,0,0,Scott,0.0,628,257,False,None,0,0,i,3,91,0.0,619,256,0,299,45,607,205,0.0,0.0,Scott,0
0,0,0,None,None,0,0,200785,None,,0,0,0,0,0.0,618,260,None,,0,3,1.7,1.2,0,0.00,0,0.00,0,0.00,0.00,0,0,Tyler,0.0,621,259,0,0,0,0.0,623,260,673,False,0.0,620,258,0,,None,50,219,141,0,0,None,0,,200785.jpg,0.0,621,259,0,0,0,Adams,0.0,670,287,False,None,0,0,a,3,91,0.0,604,248,0,66,66,8,8,0.0,0.0,Adams,0
