,Name,GW,Season,Squad,Total Points
5020,Marcos-Senesi,16,2022-23,Bournemouth,5.0
5021,Marcos-Senesi,17,2022-23,Bournemouth,1.0
5022,Marcos-Senesi,18,2022-23,Bournemouth,0.0
5023,Marcos-Senesi,19,2022-23,Bournemouth,
5024,Ryan-Sessegnon,3,2022-23,Tottenham,1.0
5025,Ryan-Sessegnon,4,2022-23,Tottenham,1.0
5026,Ryan-Sessegnon,5,2022-23,Tottenham,0.0
5027,Ryan-Sessegnon,6,2022-23,Tottenham,5.0
5028,Ryan-Sessegnon,8,2022-23,Tottenham,1.0
5029,Ryan-Sessegnon,9,2022-23,Tottenham,1.0
5030,Ryan-Sessegnon,10,2022-23,Tottenham,6.0
5031,Ryan-Sessegnon,11,2022-23,Tottenham,0.0
5032,Ryan-Sessegnon,12,2022-23,Tottenham,1.0
5033,Ryan-Sessegnon,13,2022-23,Tottenham,0.0
5034,Ryan-Sessegnon,14,2022-23,Tottenham,6.0
5035,Ryan-Sessegnon,15,2022-23,Tottenham,1.0
5036,Ryan-Sessegnon,17,2022-23,Tottenham,0.0
5037,Ryan-Sessegnon,18,2022-23,Tottenham,1.0
5038,Ryan-Sessegnon,19,2022-23,Tottenham,
5039,Luke-Shaw,2,2022-23,Manchester Utd,-1.0
5040,Luke-Shaw,3,2022-23,Manchester Utd,0.0
5041,Luke-Shaw,4,2022-23,Manchester Utd,0.0
5042,Luke-Shaw,6,2022-23,Manchester Utd,0.0
5043,Luke-Shaw,9,2022-23,Manchester Utd,0.0
5044,Luke-Shaw,10,2022-23,Manchester Utd,2.0
5045,Luke-Shaw,11,2022-23,Manchester Utd,6.0
5046,Luke-Shaw,12,2022-23,Manchester Utd,7.0
5047,Luke-Shaw,13,2022-23,Manchester Utd,5.0
5048,Luke-Shaw,14,2022-23,Manchester Utd,6.0
5049,Luke-Shaw,15,2022-23,Manchester Utd,3.0
5050,Luke-Shaw,16,2022-23,Manchester Utd,2.0
5051,Luke-Shaw,17,2022-23,Manchester Utd,8.0
5052,Luke-Shaw,18,2022-23,Manchester Utd,9.0
5053,Luke-Shaw,19,2022-23,Manchester Utd,
5054,Jonjo-Shelvey,11,2022-23,Newcastle Utd,0.0
5055,Jonjo-Shelvey,12,2022-23,Newcastle Utd,0.0
5056,Jonjo-Shelvey,13,2022-23,Newcastle Utd,1.0
5057,Jonjo-Shelvey,14,2022-23,Newcastle Utd,1.0
5058,Jonjo-Shelvey,15,2022-23,Newcastle Utd,1.0
5059,Jonjo-Shelvey,16,2022-23,Newcastle Utd,0.0
5060,Bernardo-Silva,3,2022-23,Manchester City,
5061,Bernardo-Silva,4,2022-23,Manchester City,
5062,Bernardo-Silva,5,2022-23,Manchester City,
5063,Bernardo-Silva,6,2022-23,Manchester City,
5064,Bernardo-Silva,8,2022-23,Manchester City,
5065,Bernardo-Silva,9,2022-23,Manchester City,
5066,Bernardo-Silva,10,2022-23,Manchester City,
5067,Bernardo-Silva,11,2022-23,Manchester City,
5068,Bernardo-Silva,13,2022-23,Manchester City,
5069,Bernardo-Silva,14,2022-23,Manchester City,
5070,Bernardo-Silva,15,2022-23,Manchester City,
5071,Bernardo-Silva,16,2022-23,Manchester City,
5072,Bernardo-Silva,17,2022-23,Manchester City,
5073,Bernardo-Silva,18,2022-23,Manchester City,
5074,Bernardo-Silva,19,2022-23,Manchester City,
5075,Thiago-Silva,3,2022-23,Chelsea,
5076,Thiago-Silva,4,2022-23,Chelsea,
5077,Thiago-Silva,5,2022-23,Chelsea,
5078,Thiago-Silva,6,2022-23,Chelsea,
5079,Thiago-Silva,9,2022-23,Chelsea,
5080,Thiago-Silva,11,2022-23,Chelsea,
5081,Thiago-Silva,12,2022-23,Chelsea,
5082,Thiago-Silva,13,2022-23,Chelsea,
5083,Thiago-Silva,14,2022-23,Chelsea,
5084,Thiago-Silva,15,2022-23,Chelsea,
5085,Thiago-Silva,16,2022-23,Chelsea,
5086,Thiago-Silva,17,2022-23,Chelsea,
5087,Thiago-Silva,18,2022-23,Chelsea,
5088,Thiago-Silva,19,2022-23,Chelsea,
5089,Thiago-Silva,7,2022-23,Chelsea,
5090,Ellis-Simms,19,2022-23,Everton,
5091,Luis-Sinisterra,2,2022-23,Leeds United,
5092,Luis-Sinisterra,3,2022-23,Leeds United,
5093,Luis-Sinisterra,4,2022-23,Leeds United,
5094,Luis-Sinisterra,5,2022-23,Leeds United,
5095,Luis-Sinisterra,6,2022-23,Leeds United,
5096,Luis-Sinisterra,9,2022-23,Leeds United,
5097,Luis-Sinisterra,11,2022-23,Leeds United,
5098,Luis-Sinisterra,12,2022-23,Leeds United,
5099,Luis-Sinisterra,13,2022-23,Leeds United,
5100,Oliver-Skipp,5,2022-23,Tottenham,0.0
5101,Oliver-Skipp,6,2022-23,Tottenham,0.0
5102,Oliver-Skipp,8,2022-23,Tottenham,0.0
5103,Oliver-Skipp,9,2022-23,Tottenham,1.0
5104,Oliver-Skipp,10,2022-23,Tottenham,1.0
5105,Oliver-Skipp,11,2022-23,Tottenham,1.0
5106,Oliver-Skipp,12,2022-23,Tottenham,1.0
5107,Oliver-Skipp,13,2022-23,Tottenham,1.0
5108,Oliver-Skipp,14,2022-23,Tottenham,1.0
5109,Oliver-Skipp,15,2022-23,Tottenham,0.0
5110,Oliver-Skipp,16,2022-23,Tottenham,0.0
5111,Oliver-Skipp,17,2022-23,Tottenham,0.0
5112,Oliver-Skipp,18,2022-23,Tottenham,1.0
5113,Oliver-Skipp,19,2022-23,Tottenham,
5114,Adam-Smith,4,2022-23,Bournemouth,-2.0
5115,Adam-Smith,5,2022-23,Bournemouth,6.0
5116,Adam-Smith,6,2022-23,Bournemouth,1.0
5117,Adam-Smith,8,2022-23,Bournemouth,2.0
5118,Adam-Smith,9,2022-23,Bournemouth,8.0
5119,Adam-Smith,10,2022-23,Bournemouth,2.0
5120,Adam-Smith,11,2022-23,Bournemouth,1.0
5121,Adam-Smith,12,2022-23,Bournemouth,2.0
5122,Adam-Smith,13,2022-23,Bournemouth,1.0
5123,Adam-Smith,14,2022-23,Bournemouth,5.0
5124,Adam-Smith,15,2022-23,Bournemouth,0.0
5125,Adam-Smith,16,2022-23,Bournemouth,8.0
5126,Adam-Smith,17,2022-23,Bournemouth,1.0
5127,Adam-Smith,18,2022-23,Bournemouth,1.0
5128,Adam-Smith,19,2022-23,Bournemouth,
5129,Emile-Smith-Rowe,2,2022-23,Arsenal,1.0
5130,Emile-Smith-Rowe,3,2022-23,Arsenal,1.0
5131,Emile-Smith-Rowe,4,2022-23,Arsenal,0.0
5132,Emile-Smith-Rowe,5,2022-23,Arsenal,1.0
5133,Emile-Smith-Rowe,6,2022-23,Arsenal,1.0
5134,Cedric-Soares,1,2022-23,Arsenal,
5135,Cedric-Soares,4,2022-23,Arsenal,
5136,Cedric-Soares,5,2022-23,Arsenal,
5137,Cedric-Soares,6,2022-23,Arsenal,
5138,Cedric-Soares,10,2022-23,Arsenal,
5139,Cedric-Soares,11,2022-23,Arsenal,
5140,Cedric-Soares,13,2022-23,Arsenal,
5141,Cedric-Soares,14,2022-23,Arsenal,
5142,Cedric-Soares,15,2022-23,Arsenal,
5143,Cedric-Soares,16,2022-23,Arsenal,
5144,Cedric-Soares,17,2022-23,Arsenal,
5145,Cedric-Soares,18,2022-23,Arsenal,
5146,Dominic-Solanke,4,2022-23,Bournemouth,1.0
5147,Dominic-Solanke,5,2022-23,Bournemouth,2.0
5148,Dominic-Solanke,6,2022-23,Bournemouth,12.0
5149,Dominic-Solanke,8,2022-23,Bournemouth,2.0
5150,Dominic-Solanke,9,2022-23,Bournemouth,2.0
5151,Dominic-Solanke,10,2022-23,Bournemouth,8.0
5152,Dominic-Solanke,11,2022-23,Bournemouth,12.0
5153,Dominic-Solanke,12,2022-23,Bournemouth,2.0
5154,Dominic-Solanke,13,2022-23,Bournemouth,1.0
5155,Dominic-Solanke,14,2022-23,Bournemouth,2.0
5156,Dominic-Solanke,15,2022-23,Bournemouth,6.0
5157,Dominic-Solanke,16,2022-23,Bournemouth,5.0
5158,Dominic-Solanke,17,2022-23,Bournemouth,2.0
5159,Dominic-Solanke,18,2022-23,Bournemouth,1.0
5160,Dominic-Solanke,19,2022-23,Bournemouth,
5161,Manor-Solomon,1,2022-23,Fulham,1.0
5162,Manor-Solomon,19,2022-23,Fulham,
5163,Manor-Solomon,7,2022-23,Fulham,
5164,Tomas-Soucek,4,2022-23,West Ham,3.0
5165,Tomas-Soucek,5,2022-23,West Ham,10.0
5166,Tomas-Soucek,6,2022-23,West Ham,2.0
5167,Tomas-Soucek,8,2022-23,West Ham,2.0
5168,Tomas-Soucek,9,2022-23,West Ham,3.0
5169,Tomas-Soucek,10,2022-23,West Ham,2.0
5170,Tomas-Soucek,11,2022-23,West Ham,2.0
5171,Tomas-Soucek,12,2022-23,West Ham,2.0
5172,Tomas-Soucek,13,2022-23,West Ham,6.0
5173,Tomas-Soucek,14,2022-23,West Ham,1.0
5174,Tomas-Soucek,15,2022-23,West Ham,2.0
5175,Tomas-Soucek,16,2022-23,West Ham,2.0
5176,Tomas-Soucek,17,2022-23,West Ham,2.0
5177,Tomas-Soucek,18,2022-23,West Ham,1.0
5178,Tomas-Soucek,19,2022-23,West Ham,
5179,Boubakary-Soumare,4,2022-23,Leicester City,1.0
5180,Boubakary-Soumare,5,2022-23,Leicester City,2.0
5181,Boubakary-Soumare,6,2022-23,Leicester City,2.0
5182,Boubakary-Soumare,8,2022-23,Leicester City,1.0
5183,Boubakary-Soumare,9,2022-23,Leicester City,0.0
5184,Boubakary-Soumare,10,2022-23,Leicester City,1.0
5185,Boubakary-Soumare,11,2022-23,Leicester City,3.0
5186,Boubakary-Soumare,12,2022-23,Leicester City,2.0
5187,Boubakary-Soumare,13,2022-23,Leicester City,3.0
5188,Boubakary-Soumare,15,2022-23,Leicester City,3.0
5189,Boubakary-Soumare,16,2022-23,Leicester City,3.0
5190,Boubakary-Soumare,17,2022-23,Leicester City,2.0
5191,Boubakary-Soumare,18,2022-23,Leicester City,1.0
5192,Boubakary-Soumare,19,2022-23,Leicester City,
5193,Caglar-Soyuncu,1,2022-23,Leicester City,0.0
5194,Caglar-Soyuncu,2,2022-23,Leicester City,0.0
5195,Caglar-Soyuncu,3,2022-23,Leicester City,0.0
5196,Caglar-Soyuncu,4,2022-23,Leicester City,0.0
5197,Caglar-Soyuncu,5,2022-23,Leicester City,0.0
5198,Caglar-Soyuncu,11,2022-23,Leicester City,0.0
5199,Caglar-Soyuncu,13,2022-23,Leicester City,0.0
5200,Caglar-Soyuncu,14,2022-23,Leicester City,2.0
5201,Caglar-Soyuncu,17,2022-23,Leicester City,0.0
5202,Caglar-Soyuncu,18,2022-23,Leicester City,0.0
5203,Caglar-Soyuncu,19,2022-23,Leicester City,
5204,Djed-Spence,1,2022-23,Tottenham,0.0
5205,Djed-Spence,4,2022-23,Tottenham,1.0
5206,Djed-Spence,5,2022-23,Tottenham,0.0
5207,Djed-Spence,9,2022-23,Tottenham,0.0
5208,Djed-Spence,10,2022-23,Tottenham,0.0
5209,Djed-Spence,11,2022-23,Tottenham,1.0
5210,Djed-Spence,12,2022-23,Tottenham,1.0
5211,Djed-Spence,13,2022-23,Tottenham,0.0
5212,Djed-Spence,14,2022-23,Tottenham,0.0
5213,Djed-Spence,16,2022-23,Tottenham,0.0
5214,Djed-Spence,18,2022-23,Tottenham,1.0
5215,Djed-Spence,19,2022-23,Tottenham,
5216,Jack-Stacey,3,2022-23,Bournemouth,0.0
5217,Jack-Stacey,4,2022-23,Bournemouth,0.0
5218,Jack-Stacey,5,2022-23,Bournemouth,0.0
5219,Jack-Stacey,6,2022-23,Bournemouth,1.0
5220,Jack-Stacey,8,2022-23,Bournemouth,1.0
5221,Jack-Stacey,9,2022-23,Bournemouth,0.0
5222,Jack-Stacey,10,2022-23,Bournemouth,1.0
5223,Jack-Stacey,11,2022-23,Bournemouth,1.0
5224,Jack-Stacey,12,2022-23,Bournemouth,0.0
5225,Jack-Stacey,13,2022-23,Bournemouth,0.0
5226,Jack-Stacey,15,2022-23,Bournemouth,1.0
5227,Jack-Stacey,16,2022-23,Bournemouth,0.0
5228,Jack-Stacey,17,2022-23,Bournemouth,0.0
5229,Jack-Stacey,18,2022-23,Bournemouth,0.0
5230,Jack-Stacey,19,2022-23,Bournemouth,
5231,Junior-Stanislas,1,2022-23,Bournemouth,1.0
5232,Junior-Stanislas,2,2022-23,Bournemouth,1.0
5233,Junior-Stanislas,8,2022-23,Bournemouth,0.0
5234,Junior-Stanislas,11,2022-23,Bournemouth,0.0
5235,Junior-Stanislas,12,2022-23,Bournemouth,1.0
5236,Junior-Stanislas,13,2022-23,Bournemouth,0.0
5237,Junior-Stanislas,14,2022-23,Bournemouth,0.0
5238,Junior-Stanislas,15,2022-23,Bournemouth,1.0
5239,Junior-Stanislas,16,2022-23,Bournemouth,0.0
5240,Jay-Stansfield,1,2022-23,Fulham,0.0
5241,Jay-Stansfield,2,2022-23,Fulham,1.0
5242,Jay-Stansfield,3,2022-23,Fulham,5.0
5243,Jay-Stansfield,4,2022-23,Fulham,1.0
5244,Jay-Stansfield,5,2022-23,Fulham,0.0
5245,Jack-Stephens,1,2022-23,Southampton,0.0
5246,Jack-Stephens,2,2022-23,Southampton,1.0
5247,Jack-Stephens,6,2022-23,Bournemouth,0.0
5248,Jack-Stephens,8,2022-23,Bournemouth,1.0
5249,Jack-Stephens,9,2022-23,Bournemouth,0.0
5250,Jack-Stephens,10,2022-23,Bournemouth,0.0
5251,Jack-Stephens,11,2022-23,Bournemouth,0.0
5252,Jack-Stephens,13,2022-23,Bournemouth,0.0
5253,Jack-Stephens,14,2022-23,Bournemouth,1.0
5254,Jack-Stephens,15,2022-23,Bournemouth,0.0
5255,Jack-Stephens,16,2022-23,Bournemouth,6.0
5256,Jack-Stephens,17,2022-23,Bournemouth,0.0
5257,Jack-Stephens,18,2022-23,Bournemouth,0.0
5258,Jack-Stephens,19,2022-23,Bournemouth,
5259,Raheem-Sterling,2,2022-23,Chelsea,5.0
5260,Raheem-Sterling,3,2022-23,Chelsea,1.0
5261,Raheem-Sterling,4,2022-23,Chelsea,15.0
5262,Raheem-Sterling,5,2022-23,Chelsea,8.0
5263,Raheem-Sterling,6,2022-23,Chelsea,2.0
5264,Raheem-Sterling,9,2022-23,Chelsea,2.0
5265,Raheem-Sterling,10,2022-23,Chelsea,0.0
5266,Raheem-Sterling,11,2022-23,Chelsea,3.0
5267,Raheem-Sterling,12,2022-23,Chelsea,1.0
5268,Raheem-Sterling,13,2022-23,Chelsea,3.0
5269,Raheem-Sterling,14,2022-23,Chelsea,1.0
5270,Raheem-Sterling,15,2022-23,Chelsea,1.0
5271,Raheem-Sterling,17,2022-23,Chelsea,6.0
5272,Raheem-Sterling,18,2022-23,Chelsea,9.0
5273,Raheem-Sterling,19,2022-23,Chelsea,
5274,John-Stones,1,2022-23,Manchester City,0.0
5275,John-Stones,2,2022-23,Manchester City,1.0
5276,John-Stones,3,2022-23,Manchester City,0.0
5277,John-Stones,4,2022-23,Manchester City,3.0
5278,John-Stones,5,2022-23,Manchester City,10.0
5279,John-Stones,6,2022-23,Manchester City,2.0
5280,John-Stones,8,2022-23,Manchester City,6.0
5281,John-Stones,13,2022-23,Manchester City,0.0
5282,John-Stones,14,2022-23,Manchester City,7.0
5283,John-Stones,15,2022-23,Manchester City,2.0
5284,John-Stones,16,2022-23,Manchester City,1.0
5285,John-Stones,17,2022-23,Manchester City,2.0
5286,John-Stones,18,2022-23,Manchester City,2.0
5287,John-Stones,19,2022-23,Manchester City,
5288,Pascal-Struijk,3,2022-23,Leeds United,6.0
5289,Pascal-Struijk,4,2022-23,Leeds United,1.0
5290,Pascal-Struijk,5,2022-23,Leeds United,4.0
5291,Pascal-Struijk,6,2022-23,Leeds United,0.0
5292,Pascal-Struijk,9,2022-23,Leeds United,6.0
5293,Pascal-Struijk,10,2022-23,Leeds United,6.0
5294,Pascal-Struijk,11,2022-23,Leeds United,2.0
5295,Pascal-Struijk,13,2022-23,Leeds United,1.0
5296,Pascal-Struijk,14,2022-23,Leeds United,2.0
5297,Pascal-Struijk,15,2022-23,Leeds United,4.0
5298,Pascal-Struijk,16,2022-23,Leeds United,0.0
5299,Pascal-Struijk,17,2022-23,Leeds United,7.0
5300,Pascal-Struijk,18,2022-23,Leeds United,5.0
5301,Pascal-Struijk,19,2022-23,Leeds United,
5302,Pascal-Struijk,20,2022-23,Leeds United,
5303,Crysencio-Summerville,3,2022-23,Leeds United,0.0
5304,Crysencio-Summerville,4,2022-23,Leeds United,0.0
5305,Crysencio-Summerville,5,2022-23,Leeds United,0.0
5306,Crysencio-Summerville,6,2022-23,Leeds United,1.0
5307,Crysencio-Summerville,9,2022-23,Leeds United,1.0
5308,Crysencio-Summerville,10,2022-23,Leeds United,1.0
5309,Crysencio-Summerville,11,2022-23,Leeds United,1.0
5310,Crysencio-Summerville,12,2022-23,Leeds United,2.0
5311,Crysencio-Summerville,13,2022-23,Leeds United,6.0
5312,Crysencio-Summerville,14,2022-23,Leeds United,7.0
5313,Crysencio-Summerville,15,2022-23,Leeds United,13.0
5314,Crysencio-Summerville,16,2022-23,Leeds United,7.0
5315,Crysencio-Summerville,17,2022-23,Leeds United,0.0
5316,Crysencio-Summerville,18,2022-23,Leeds United,1.0
5317,Crysencio-Summerville,19,2022-23,Leeds United,
5318,Sam-Surridge,3,2022-23,Nott'ham Forest,0.0
5319,Sam-Surridge,4,2022-23,Nott'ham Forest,1.0
5320,Sam-Surridge,5,2022-23,Nott'ham Forest,0.0
5321,Sam-Surridge,8,2022-23,Nott'ham Forest,1.0
5322,Sam-Surridge,9,2022-23,Nott'ham Forest,0.0
5323,Sam-Surridge,10,2022-23,Nott'ham Forest,1.0
5324,Sam-Surridge,11,2022-23,Nott'ham Forest,1.0
5325,Sam-Surridge,12,2022-23,Nott'ham Forest,0.0
5326,Sam-Surridge,13,2022-23,Nott'ham Forest,0.0
5327,Sam-Surridge,14,2022-23,Nott'ham Forest,0.0
5328,Sam-Surridge,15,2022-23,Nott'ham Forest,1.0
5329,Sam-Surridge,16,2022-23,Nott'ham Forest,1.0
5330,Sam-Surridge,17,2022-23,Nott'ham Forest,1.0
5331,Sam-Surridge,18,2022-23,Nott'ham Forest,1.0
5332,Sam-Surridge,19,2022-23,Nott'ham Forest,
5333,Japhet-Tanganga,2,2022-23,Tottenham,0.0
5334,Japhet-Tanganga,3,2022-23,Tottenham,0.0
5335,Japhet-Tanganga,4,2022-23,Tottenham,0.0
5336,Japhet-Tanganga,5,2022-23,Tottenham,0.0
5337,Japhet-Tanganga,6,2022-23,Tottenham,0.0
5338,Japhet-Tanganga,8,2022-23,Tottenham,0.0
5339,Japhet-Tanganga,12,2022-23,Tottenham,0.0
5340,Japhet-Tanganga,13,2022-23,Tottenham,0.0
5341,Japhet-Tanganga,14,2022-23,Tottenham,0.0
5342,Japhet-Tanganga,15,2022-23,Tottenham,0.0
5343,Japhet-Tanganga,16,2022-23,Tottenham,0.0
5344,Japhet-Tanganga,17,2022-23,Tottenham,1.0
5345,Japhet-Tanganga,18,2022-23,Tottenham,0.0
5346,Japhet-Tanganga,19,2022-23,Tottenham,
5347,Matt-Targett,1,2022-23,Newcastle Utd,8.0
5348,Matt-Targett,4,2022-23,Newcastle Utd,1.0
5349,Matt-Targett,5,2022-23,Newcastle Utd,1.0
5350,Matt-Targett,6,2022-23,Newcastle Utd,6.0
5351,Matt-Targett,8,2022-23,Newcastle Utd,2.0
5352,Matt-Targett,9,2022-23,Newcastle Utd,1.0
5353,Matt-Targett,10,2022-23,Newcastle Utd,1.0
5354,Matt-Targett,11,2022-23,Newcastle Utd,1.0
5355,Matt-Targett,12,2022-23,Newcastle Utd,0.0
5356,Matt-Targett,13,2022-23,Newcastle Utd,0.0
5357,Matt-Targett,14,2022-23,Newcastle Utd,1.0
5358,Matt-Targett,15,2022-23,Newcastle Utd,0.0
5359,Matt-Targett,16,2022-23,Newcastle Utd,1.0
5360,Matt-Targett,17,2022-23,Newcastle Utd,0.0
5361,James-Tarkowski,4,2022-23,Everton,2.0
5362,James-Tarkowski,5,2022-23,Everton,2.0
5363,James-Tarkowski,6,2022-23,Everton,6.0
5364,James-Tarkowski,8,2022-23,Everton,8.0
5365,James-Tarkowski,9,2022-23,Everton,2.0
5366,James-Tarkowski,10,2022-23,Everton,1.0
5367,James-Tarkowski,11,2022-23,Everton,1.0
5368,James-Tarkowski,12,2022-23,Everton,1.0
5369,James-Tarkowski,13,2022-23,Everton,5.0
5370,James-Tarkowski,14,2022-23,Everton,6.0
5371,James-Tarkowski,15,2022-23,Everton,1.0
5372,James-Tarkowski,16,2022-23,Everton,1.0
5373,James-Tarkowski,17,2022-23,Everton,3.0
5374,James-Tarkowski,18,2022-23,Everton,1.0
5375,James-Tarkowski,19,2022-23,Everton,
5376,Marcus-Tavernier,1,2022-23,Bournemouth,3.0
5377,Marcus-Tavernier,2,2022-23,Bournemouth,2.0
5378,Marcus-Tavernier,3,2022-23,Bournemouth,2.0
5379,Marcus-Tavernier,4,2022-23,Bournemouth,2.0
5380,Marcus-Tavernier,5,2022-23,Bournemouth,3.0
5381,Marcus-Tavernier,6,2022-23,Bournemouth,2.0
5382,Marcus-Tavernier,8,2022-23,Bournemouth,1.0
5383,Marcus-Tavernier,9,2022-23,Bournemouth,3.0
5384,Marcus-Tavernier,10,2022-23,Bournemouth,2.0
5385,Marcus-Tavernier,11,2022-23,Bournemouth,2.0
5386,Marcus-Tavernier,12,2022-23,Bournemouth,2.0
5387,Marcus-Tavernier,13,2022-23,Bournemouth,2.0
5388,Marcus-Tavernier,14,2022-23,Bournemouth,5.0
5389,Marcus-Tavernier,15,2022-23,Bournemouth,16.0
5390,Marcus-Tavernier,16,2022-23,Bournemouth,14.0
5391,Kenny-Tete,1,2022-23,Fulham,3.0
5392,Kenny-Tete,2,2022-23,Fulham,6.0
5393,Kenny-Tete,3,2022-23,Fulham,0.0
5394,Kenny-Tete,4,2022-23,Fulham,2.0
5395,Kenny-Tete,5,2022-23,Fulham,2.0
5396,Kenny-Tete,6,2022-23,Fulham,3.0
5397,Kenny-Tete,8,2022-23,Fulham,3.0
5398,Kenny-Tete,14,2022-23,Fulham,1.0
5399,Kenny-Tete,15,2022-23,Fulham,0.0
5400,Kenny-Tete,17,2022-23,Fulham,6.0
5401,Kenny-Tete,18,2022-23,Fulham,5.0
5402,Kenny-Tete,19,2022-23,Fulham,
5403,Kenny-Tete,7,2022-23,Fulham,
5404,Luke-Thomas,4,2022-23,Leicester City,0.0
5405,Luke-Thomas,5,2022-23,Leicester City,2.0
5406,Luke-Thomas,6,2022-23,Leicester City,-3.0
5407,Luke-Thomas,8,2022-23,Leicester City,0.0
5408,Luke-Thomas,9,2022-23,Leicester City,0.0
5409,Luke-Thomas,10,2022-23,Leicester City,0.0
5410,Luke-Thomas,11,2022-23,Leicester City,0.0
5411,Luke-Thomas,12,2022-23,Leicester City,0.0
5412,Luke-Thomas,13,2022-23,Leicester City,1.0
5413,Luke-Thomas,14,2022-23,Leicester City,0.0
5414,Luke-Thomas,15,2022-23,Leicester City,0.0
5415,Luke-Thomas,16,2022-23,Leicester City,6.0
5416,Luke-Thomas,17,2022-23,Leicester City,1.0
5417,Luke-Thomas,18,2022-23,Leicester City,1.0
5418,Luke-Thomas,19,2022-23,Leicester City,
5419,Youri-Tielemans,4,2022-23,Leicester City,4.0
5420,Youri-Tielemans,5,2022-23,Leicester City,2.0
5421,Youri-Tielemans,6,2022-23,Leicester City,5.0
5422,Youri-Tielemans,8,2022-23,Leicester City,7.0
5423,Youri-Tielemans,9,2022-23,Leicester City,3.0
5424,Youri-Tielemans,10,2022-23,Leicester City,2.0
5425,Youri-Tielemans,11,2022-23,Leicester City,3.0
5426,Youri-Tielemans,12,2022-23,Leicester City,2.0
5427,Youri-Tielemans,13,2022-23,Leicester City,8.0
5428,Youri-Tielemans,14,2022-23,Leicester City,2.0
5429,Youri-Tielemans,15,2022-23,Leicester City,11.0
5430,Youri-Tielemans,16,2022-23,Leicester City,-1.0
5431,Youri-Tielemans,17,2022-23,Leicester City,2.0
5432,Youri-Tielemans,18,2022-23,Leicester City,1.0
5433,Youri-Tielemans,19,2022-23,Leicester City,
5434,Kieran-Tierney,3,2022-23,Arsenal,1.0
5435,Kieran-Tierney,4,2022-23,Arsenal,2.0
5436,Kieran-Tierney,5,2022-23,Arsenal,2.0
5437,Kieran-Tierney,6,2022-23,Arsenal,0.0
5438,Kieran-Tierney,8,2022-23,Arsenal,6.0
5439,Kieran-Tierney,9,2022-23,Arsenal,1.0
5440,Kieran-Tierney,10,2022-23,Arsenal,1.0
5441,Kieran-Tierney,11,2022-23,Arsenal,1.0
5442,Kieran-Tierney,13,2022-23,Arsenal,1.0
5443,Kieran-Tierney,14,2022-23,Arsenal,1.0
5444,Kieran-Tierney,15,2022-23,Arsenal,1.0
5445,Kieran-Tierney,16,2022-23,Arsenal,0.0
5446,Kieran-Tierney,17,2022-23,Arsenal,2.0
5447,Kieran-Tierney,18,2022-23,Arsenal,0.0
5448,Kieran-Tierney,19,2022-23,Arsenal,
5449,Harry-Toffolo,1,2022-23,Nott'ham Forest,1.0
5450,Harry-Toffolo,2,2022-23,Nott'ham Forest,7.0
5451,Harry-Toffolo,3,2022-23,Nott'ham Forest,2.0
5452,Harry-Toffolo,4,2022-23,Nott'ham Forest,1.0
5453,Harry-Toffolo,5,2022-23,Nott'ham Forest,1.0
5454,Harry-Toffolo,6,2022-23,Nott'ham Forest,0.0
5455,Harry-Toffolo,8,2022-23,Nott'ham Forest,0.0
5456,Harry-Toffolo,10,2022-23,Nott'ham Forest,2.0
5457,Harry-Toffolo,11,2022-23,Nott'ham Forest,2.0
5458,Harry-Toffolo,12,2022-23,Nott'ham Forest,1.0
5459,Harry-Toffolo,17,2022-23,Nott'ham Forest,1.0
5460,Harry-Toffolo,18,2022-23,Nott'ham Forest,0.0
5461,Harry-Toffolo,19,2022-23,Nott'ham Forest,
5462,Takehiro-Tomiyasu,2,2022-23,Arsenal,0.0
5463,Takehiro-Tomiyasu,3,2022-23,Arsenal,1.0
5464,Takehiro-Tomiyasu,4,2022-23,Arsenal,1.0
5465,Takehiro-Tomiyasu,5,2022-23,Arsenal,1.0
5466,Takehiro-Tomiyasu,6,2022-23,Arsenal,1.0
5467,Takehiro-Tomiyasu,8,2022-23,Arsenal,1.0
5468,Takehiro-Tomiyasu,9,2022-23,Arsenal,1.0
5469,Takehiro-Tomiyasu,10,2022-23,Arsenal,1.0
5470,Takehiro-Tomiyasu,11,2022-23,Arsenal,6.0
5471,Takehiro-Tomiyasu,13,2022-23,Arsenal,2.0
5472,Takehiro-Tomiyasu,14,2022-23,Arsenal,6.0
5473,Takehiro-Tomiyasu,18,2022-23,Arsenal,0.0
5474,Takehiro-Tomiyasu,19,2022-23,Arsenal,
5475,James-Tomkins,9,2022-23,Crystal Palace,1.0
5476,James-Tomkins,10,2022-23,Crystal Palace,0.0
5477,James-Tomkins,11,2022-23,Crystal Palace,0.0
5478,James-Tomkins,12,2022-23,Crystal Palace,0.0
5479,James-Tomkins,13,2022-23,Crystal Palace,0.0
5480,James-Tomkins,14,2022-23,Crystal Palace,0.0
5481,James-Tomkins,15,2022-23,Crystal Palace,0.0
5482,James-Tomkins,16,2022-23,Crystal Palace,0.0
5483,James-Tomkins,17,2022-23,Crystal Palace,-3.0
5484,James-Tomkins,19,2022-23,Crystal Palace,
5485,Ivan-Toney,2,2022-23,Brentford,9.0
5486,Ivan-Toney,3,2022-23,Brentford,8.0
5487,Ivan-Toney,4,2022-23,Brentford,2.0
5488,Ivan-Toney,5,2022-23,Brentford,1.0
