,index,Date,Day,Comp,Round,Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Name,Season,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon,WDL,GoalsTeams,Team Score,Opp Score,CS,Was Home,GW
83,2,2023-08-27,Sun,Premier League,Matchweek 3,Home,Sheffield Utd,Manchester City,Y,CB,90.0,0.0,0.0,0,0,2,0,0,0,29,1,1,4,0.3,0.3,0.0,0,0,13,17,76.5,1,6,0,0,0,Match Report,Anel-Ahmedhodzic,2023-24,,,,,,,,,L,1–2,1,2,0.0,1.0,3
84,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,West Ham,Bournemouth,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Angelo-Ogbonna,2023-24,,,,,,,,,D,1–1,1,1,0.0,0.0,1
85,1,2023-08-20,Sun,Premier League,Matchweek 2,Home,West Ham,Chelsea,N,CB,22.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Match Report,Angelo-Ogbonna,2023-24,,,,,,,,,W,3–1,3,1,0.0,1.0,2
86,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,West Ham,Brighton,Y,CB,90.0,0.0,0.0,0,0,0,0,0,0,29,1,1,5,0.0,0.0,0.0,0,0,14,17,82.4,1,10,0,0,0,Match Report,Angelo-Ogbonna,2023-24,,,,,,,,,W,3–1,3,1,0.0,0.0,3
87,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Sheffield Utd,Crystal Palace,N,"CM,CB",11.0,0.0,0.0,0,0,0,0,1,0,6,0,1,0,0.0,0.0,0.0,0,0,0,2,0.0,0,4,0,1,0,Match Report,Anis-Ben-Slimane,2023-24,,,,,,,,,L,0–1,0,1,0.0,1.0,1
88,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Nott'ham Forest,Arsenal,N,RW,11.0,0.0,1.0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.6,3,1,2,3,66.7,1,4,1,0,0,Match Report,Anthony-Elanga,2023-24,,,,,,,,,L,1–2,1,2,0.0,0.0,1
89,1,2023-08-18,Fri,Premier League,Matchweek 2,Home,Nott'ham Forest,Sheffield Utd,N,LW,22.0,0.0,0.0,0,0,1,0,0,0,14,0,0,0,0.0,0.0,0.0,1,0,5,9,55.6,0,6,2,2,1,Match Report,Anthony-Elanga,2023-24,,,,,,,,,W,2–1,2,1,0.0,1.0,2
90,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Nott'ham Forest,Manchester Utd,N,CM,10.0,0.0,0.0,0,0,1,0,0,0,8,0,1,0,0.0,0.0,0.0,0,0,4,6,66.7,0,4,1,1,1,Match Report,Anthony-Elanga,2023-24,,,,,,,,,L,2–3,2,3,0.0,0.0,3
91,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Newcastle Utd,Aston Villa,Y,LW,67.0,0.0,1.0,0,0,1,0,1,0,34,2,0,0,0.1,0.1,0.6,3,1,19,22,86.4,3,27,1,5,2,Match Report,Anthony-Gordon,2023-24,,,,,,,,,W,5–1,5,1,0.0,1.0,1
92,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,Newcastle Utd,Manchester City,Y,LW,55.0,0.0,0.0,0,0,2,0,1,0,23,0,0,0,0.1,0.1,0.0,0,0,14,16,87.5,0,22,3,1,0,Match Report,Anthony-Gordon,2023-24,,,,,,,,,L,0–1,0,1,0.0,0.0,2
93,2,2023-08-27,Sun,Premier League,Matchweek 3,Home,Newcastle Utd,Liverpool,Y,LW,71.0,1.0,0.0,0,0,4,3,0,0,40,1,0,1,0.6,0.6,0.2,5,0,25,28,89.3,3,29,8,7,3,Match Report,Anthony-Gordon,2023-24,,,,,,,,,L,1–2,1,2,0.0,1.0,3
94,0,2023-08-14,Mon,Premier League,Matchweek 1,Home,Manchester Utd,Wolves,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Anthony-Martial,2023-24,,,,,,,,,W,1–0,1,0,1.0,1.0,1
95,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,Manchester Utd,Tottenham,N,FW,6.0,0.0,0.0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,1,0,6,6,100.0,1,6,0,1,0,Match Report,Anthony-Martial,2023-24,,,,,,,,,L,0–2,0,2,0.0,0.0,2
96,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,Manchester Utd,Nott'ham Forest,Y,FW,59.0,0.0,0.0,0,0,1,0,0,0,19,0,0,1,0.0,0.0,0.0,1,0,13,15,86.7,1,14,1,0,0,Match Report,Anthony-Martial,2023-24,,,,,,,,,W,3–2,3,2,0.0,1.0,3
97,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Bournemouth,West Ham,N,RW,16.0,0.0,0.0,0,0,2,0,0,0,14,0,0,0,0.1,0.1,0.0,1,1,10,11,90.9,1,13,1,1,1,Match Report,Antoine-Semenyo,2023-24,,,,,,,,,D,1–1,1,1,0.0,1.0,1
98,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,Bournemouth,Liverpool,Y,RW,75.0,1.0,0.0,0,0,3,2,1,0,22,0,0,1,0.2,0.2,0.2,2,0,9,14,64.3,2,12,2,4,3,Match Report,Antoine-Semenyo,2023-24,,,,,,,,,L,1–3,1,3,0.0,0.0,2
99,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,Bournemouth,Tottenham,Y,RW,72.0,0.0,0.0,0,0,2,0,0,0,27,3,0,0,0.2,0.2,0.0,0,0,14,17,82.4,1,15,2,4,0,Match Report,Antoine-Semenyo,2023-24,,,,,,,,,L,0–2,0,2,0.0,1.0,3
100,3,2023-08-29,Tue,EFL Cup,Second round,Away,Bournemouth,Swansea City,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Antoine-Semenyo,2023-24,,,,,,,,,W,3–2,3,2,0.0,0.0,round
101,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Fulham,Everton,Y,LB,90.0,0.0,0.0,0,0,0,0,0,0,78.0,3.0,0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,67.0,77.6,4.0,46.0,0.0,1.0,0.0,Match Report,Antonee-Robinson,2023-24,,,,,,,,,W,1–0,1,0,1.0,0.0,1
102,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,Fulham,Brentford,Y,LB,90.0,0.0,0.0,0,0,0,0,0,0,49.0,1.0,0,0.0,0.0,0.0,0.0,2.0,0.0,37.0,45.0,82.2,4.0,26.0,3.0,1.0,0.0,Match Report,Antonee-Robinson,2023-24,,,,,,,,,L,0–3,0,3,0.0,1.0,2
103,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Fulham,Arsenal,Y,LB,90.0,0.0,0.0,0,0,0,0,0,0,40.0,3.0,0,1.0,0.0,0.0,0.2,1.0,0.0,19.0,30.0,63.3,3.0,15.0,2.0,0.0,0.0,Match Report,Antonee-Robinson,2023-24,,,,,,,,,D,2–2,2,2,0.0,0.0,3
104,3,2023-08-29,Tue,EFL Cup,Second round,Home,Fulham,Tottenham,Y,LB,120.0,0.0,0.0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,Match Report,Antonee-Robinson,2023-24,,,,,,,,,D,1 (5)–1 (3),1,1,0.0,1.0,round
105,0,2023-08-14,Mon,Premier League,Matchweek 1,Home,Manchester Utd,Wolves,Y,RM,76.0,0.0,0.0,0,0,3,0,0,0,38,0,0,3,0.2,0.2,0.3,4,0,24,32,75.0,2,24,7,2,2,Match Report,Antony,2023-24,,,,,,,,,W,1–0,1,0,1.0,1.0,1
106,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,Manchester Utd,Tottenham,Y,RW,65.0,0.0,0.0,0,0,3,0,1,0,37,6,2,0,0.2,0.2,0.1,2,0,14,19,73.7,5,24,3,3,0,Match Report,Antony,2023-24,,,,,,,,,L,0–2,0,2,0.0,0.0,2
107,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,Manchester Utd,Nott'ham Forest,Y,RW,84.0,0.0,0.0,0,0,4,2,0,0,55,0,0,0,0.2,0.2,0.4,7,0,37,44,84.1,6,46,3,5,1,Match Report,Antony,2023-24,,,,,,,,,W,3–2,3,2,0.0,1.0,3
108,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Sheffield Utd,Crystal Palace,N,RW,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Match Report,Antwoine-Hackford,2023-24,,,,,,,,,L,0–1,0,1,0.0,1.0,1
109,1,2023-08-18,Fri,Premier League,Matchweek 2,Away,Sheffield Utd,Nott'ham Forest,N,FW,9.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,3,0,1,0,Match Report,Antwoine-Hackford,2023-24,,,,,,,,,L,1–2,1,2,0.0,0.0,2
110,0,2023-08-11,Fri,Premier League,Matchweek 1,Home,Burnley,Manchester City,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Arijanet-Muric,2023-24,0,0,0,0,0,0,0,0,L,0–3,0,3,0.0,1.0,1
111,2,2023-08-27,Sun,Premier League,Matchweek 3,Home,Burnley,Aston Villa,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Arijanet-Muric,2023-24,0,0,0,0,0,0,0,0,L,1–3,1,3,0.0,1.0,3
112,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Everton,Fulham,N,FW,19.0,0.0,0.0,0,0,0,0,0,0,8,0,1,0,0.0,0.0,0.2,0,0,3,5,60.0,2,4,1,1,0,Match Report,Arnaut-Danjuma,2023-24,,,,,,,,,L,0–1,0,1,0.0,1.0,1
113,1,2023-08-20,Sun,Premier League,Matchweek 2,Away,Everton,Aston Villa,N,"LM,FW",53.0,0.0,0.0,0,0,4,1,0,0,29,0,0,0,0.2,0.2,0.0,4,0,16,18,88.9,0,18,2,3,2,Match Report,Arnaut-Danjuma,2023-24,,,,,,,,,L,0–4,0,4,0.0,0.0,2
114,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,Everton,Wolves,Y,"FW,LM",89.0,0.0,0.0,0,0,5,3,0,0,23,0,0,0,0.5,0.5,0.0,2,0,12,17,70.6,1,20,5,1,0,Match Report,Arnaut-Danjuma,2023-24,,,,,,,,,L,0–1,0,1,0.0,1.0,3
115,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Everton,Fulham,Y,LB,90.0,0.0,0.0,0,0,0,0,0,0,55,1,0,0,0.0,0.0,0.0,3,0,34,50,68.0,1,28,0,2,1,Match Report,Ashley-Young,2023-24,,,,,,,,,L,0–1,0,1,0.0,1.0,1
116,1,2023-08-20,Sun,Premier League,Matchweek 2,Away,Everton,Aston Villa,Y,LB,90.0,0.0,0.0,0,0,0,0,0,0,57,2,0,0,0.0,0.0,0.1,3,0,39,53,73.6,8,31,3,1,0,Match Report,Ashley-Young,2023-24,,,,,,,,,L,0–4,0,4,0.0,0.0,2
117,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,Everton,Wolves,Y,LB,90.0,0.0,0.0,0,0,0,0,0,0,72,1,1,0,0.0,0.0,0.2,4,0,50,67,74.6,3,28,0,0,0,Match Report,Ashley-Young,2023-24,,,,,,,,,L,0–1,0,1,0.0,1.0,3
118,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Sheffield Utd,Crystal Palace,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Auston-Trusty,2023-24,0,0,0,0,0,0,0,0,L,0–1,0,1,0.0,1.0,1
119,1,2023-08-18,Fri,Premier League,Matchweek 2,Away,Sheffield Utd,Nott'ham Forest,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Auston-Trusty,2023-24,0,0,0,0,0,0,0,0,L,1–2,1,2,0.0,0.0,2
120,2,2023-08-27,Sun,Premier League,Matchweek 3,Home,Sheffield Utd,Manchester City,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Auston-Trusty,2023-24,0,0,0,0,0,0,0,0,L,1–2,1,2,0.0,1.0,3
121,0,2023-08-13,Sun,Premier League,Matchweek 1,Home,Chelsea,Liverpool,Y,CB,90.0,1.0,0.0,0,0,2,1,0,0,108,1,2,1,0.5,0.5,0.0,0,0,89,98,90.8,5,78,0,0,0,Match Report,Axel-Disasi,2023-24,,,,,,,,,D,1–1,1,1,0.0,1.0,1
122,1,2023-08-20,Sun,Premier League,Matchweek 2,Away,Chelsea,West Ham,Y,CB,90.0,0.0,0.0,0,0,0,0,1,0,115,1,0,0,0.0,0.0,0.0,0,0,98,111,88.3,9,86,2,0,0,Match Report,Axel-Disasi,2023-24,,,,,,,,,L,1–3,1,3,0.0,0.0,2
123,2,2023-08-25,Fri,Premier League,Matchweek 3,Home,Chelsea,Luton Town,Y,CB,90.0,0.0,0.0,0,0,1,1,0,0,106,1,1,1,0.1,0.1,0.0,0,0,87,96,90.6,3,69,0,0,0,Match Report,Axel-Disasi,2023-24,,,,,,,,,W,3–0,3,0,1.0,1.0,3
124,0,2023-08-06,Sun,Community Shield,FA Community Shield,Neutral,Manchester City,Arsenal,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Aymeric-Laporte,2023-24,,,,,,,,,D,1 (1)–1 (4),1,1,0.0,0.0,Community
125,1,2023-08-11,Fri,Premier League,Matchweek 1,Away,Manchester City,Burnley,N,CB,12.0,0.0,0.0,0,0,1,1,0,0,14,0,0,1,0.0,0.0,0.0,0,0,11,11,100.0,0,10,0,0,0,Match Report,Aymeric-Laporte,2023-24,,,,,,,,,W,3–0,3,0,1.0,0.0,1
126,2,2023-08-16,Wed,Super Cup,UEFA Super Cup,Home,eng Manchester City,es Sevilla,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Aymeric-Laporte,2023-24,,,,,,,,,D,1 (5)–1 (4),1,1,0.0,1.0,Super
127,3,2023-08-25,Fri,Pro League,Matchweek 3,Away,Al-Nassr,Al-Fateh,Y,CB,90.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Aymeric-Laporte,2023-24,,,,,,,,,W,5–0,5,0,1.0,0.0,3
128,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Brighton,Luton Town,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Bart-Verbruggen,2023-24,,,,,,,,,W,4–1,4,1,0.0,1.0,1
129,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,Brighton,Wolves,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Bart-Verbruggen,2023-24,,,,,,,,,W,4–1,4,1,0.0,0.0,2
130,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,Brighton,West Ham,Y,GK,90.0,0.0,0.0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,1,0,31,31,100.0,0,21,0,0,0,Match Report,Bart-Verbruggen,2023-24,,,,,,,,,L,1–3,1,3,0.0,1.0,3
131,0,2023-08-20,Sun,Premier League,Matchweek 2,Away,Chelsea,West Ham,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Bashir-Humphreys,2023-24,0,0,0,0,0,0,0,0,L,1–3,1,3,0.0,0.0,2
132,1,2023-08-25,Fri,Premier League,Matchweek 3,Home,Chelsea,Luton Town,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Bashir-Humphreys,2023-24,0,0,0,0,0,0,0,0,W,3–0,3,0,1.0,1.0,3
133,0,2023-08-13,Sun,Premier League,Matchweek 1,Home,Chelsea,Liverpool,Y,WB,89.0,0.0,1.0,0,0,1,1,0,0,76,1,0,0,0.2,0.2,0.4,2,1,50,61,82.0,4,56,2,2,1,Match Report,Ben-Chilwell,2023-24,,,,,,,,,D,1–1,1,1,0.0,1.0,1
134,1,2023-08-20,Sun,Premier League,Matchweek 2,Away,Chelsea,West Ham,Y*,WB,60.0,0.0,0.0,0,0,2,0,0,0,46,1,0,0,0.2,0.2,0.7,2,0,31,39,79.5,2,25,2,3,1,Match Report,Ben-Chilwell,2023-24,,,,,,,,,L,1–3,1,3,0.0,0.0,2
135,2,2023-08-25,Fri,Premier League,Matchweek 3,Home,Chelsea,Luton Town,Y*,"WB,LM",85.0,0.0,0.0,0,0,1,0,0,0,38,1,1,0,0.1,0.1,0.3,5,0,21,30,70.0,0,22,1,1,0,Match Report,Ben-Chilwell,2023-24,,,,,,,,,W,3–0,3,0,1.0,1.0,3
136,0,2023-08-13,Sun,Premier League,Matchweek 1,Away,Tottenham,Brentford,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Ben-Davies,2023-24,,,,,,,,,D,2–2,2,2,0.0,0.0,1
137,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,Tottenham,Manchester Utd,N,LB,21.0,0.0,0.0,0,0,2,0,0,0,19,1,0,1,0.4,0.4,0.0,1,0,9,11,81.8,1,10,0,2,1,Match Report,Ben-Davies,2023-24,,,,,,,,,W,2–0,2,0,1.0,1.0,2
138,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Tottenham,Bournemouth,N,LB,9.0,0.0,0.0,0,0,1,0,0,0,15,0,0,0,0.1,0.1,0.0,1,0,13,13,100.0,1,10,0,0,0,Match Report,Ben-Davies,2023-24,,,,,,,,,W,2–0,2,0,1.0,0.0,3
139,0,2023-08-13,Sun,Premier League,Matchweek 1,Away,Liverpool,Chelsea,N,RW,14.0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,4,0,0,0,Match Report,Ben-Doak,2023-24,,,,,,,,,D,1–1,1,1,0.0,0.0,1
140,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,Liverpool,Bournemouth,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Ben-Doak,2023-24,,,,,,,,,W,3–1,3,1,0.0,1.0,2
141,2,2023-08-27,Sun,Premier League,Matchweek 3,Away,Liverpool,Newcastle Utd,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Ben-Doak,2023-24,,,,,,,,,W,2–1,2,1,0.0,0.0,3
142,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Everton,Fulham,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Ben-Godfrey,2023-24,0,0,0,0,0,0,0,0,L,0–1,0,1,0.0,1.0,1
143,1,2023-08-20,Sun,Premier League,Matchweek 2,Away,Everton,Aston Villa,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Ben-Godfrey,2023-24,0,0,0,0,0,0,0,0,L,0–4,0,4,0.0,0.0,2
144,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,Everton,Wolves,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Ben-Godfrey,2023-24,0,0,0,0,0,0,0,0,L,0–1,0,1,0.0,1.0,3
145,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Bournemouth,West Ham,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Ben-Greenwood,2023-24,0,0,0,0,0,0,0,0,D,1–1,1,1,0.0,1.0,1
146,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,West Ham,Bournemouth,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Ben-Johnson,2023-24,0,0,0,0,0,0,0,0,D,1–1,1,1,0.0,0.0,1
147,1,2023-08-20,Sun,Premier League,Matchweek 2,Home,West Ham,Chelsea,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Ben-Johnson,2023-24,0,0,0,0,0,0,0,0,W,3–1,3,1,0.0,1.0,2
148,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,West Ham,Brighton,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Ben-Johnson,2023-24,0,0,0,0,0,0,0,0,W,3–1,3,1,0.0,0.0,3
149,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Sheffield Utd,Crystal Palace,Y,LW,86.0,0.0,0.0,0,0,1,0,0,0,41,2,0,6,0.1,0.1,0.0,0,0,11,22,50.0,3,11,0,1,0,Match Report,Ben-Osborn,2023-24,,,,,,,,,L,0–1,0,1,0.0,1.0,1
150,1,2023-08-18,Fri,Premier League,Matchweek 2,Away,Sheffield Utd,Nott'ham Forest,Y,WB,90.0,0.0,0.0,0,0,0,0,1,0,71,2,0,0,0.0,0.0,0.0,0,0,45,59,76.3,2,33,1,3,0,Match Report,Ben-Osborn,2023-24,,,,,,,,,L,1–2,1,2,0.0,0.0,2
151,2,2023-08-27,Sun,Premier League,Matchweek 3,Home,Sheffield Utd,Manchester City,Y,WB,16.0,0.0,0.0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,1,1,0,0,0,Match Report,Ben-Osborn,2023-24,,,,,,,,,L,1–2,1,2,0.0,1.0,3
152,0,2023-08-06,Sun,Community Shield,FA Community Shield,Neutral,Arsenal,Manchester City,Y,RB,90.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Ben-White,2023-24,,,,,,,,,D,1 (4)–1 (1),1,1,0.0,0.0,Community
153,1,2023-08-12,Sat,Premier League,Matchweek 1,Home,Arsenal,Nott'ham Forest,Y,"CB,RB",90.0,0.0,0.0,0,0,0,0,1,0,110.0,0.0,2,0.0,0.0,0.0,0.0,2.0,0.0,94.0,106.0,88.7,7.0,91.0,2.0,1.0,0.0,Match Report,Ben-White,2023-24,,,,,,,,,W,2–1,2,1,0.0,1.0,1
154,2,2023-08-21,Mon,Premier League,Matchweek 2,Away,Arsenal,Crystal Palace,Y,"CB,RB",90.0,0.0,0.0,0,0,0,0,0,0,76.0,0.0,0,2.0,0.0,0.0,0.0,1.0,0.0,61.0,69.0,88.4,6.0,54.0,0.0,0.0,0.0,Match Report,Ben-White,2023-24,,,,,,,,,W,1–0,1,0,1.0,0.0,2
155,3,2023-08-26,Sat,Premier League,Matchweek 3,Home,Arsenal,Fulham,Y,"CB,RB",90.0,0.0,0.0,0,0,0,0,0,0,108.0,0.0,0,1.0,0.0,0.0,0.1,5.0,0.0,87.0,99.0,87.9,9.0,61.0,3.0,1.0,0.0,Match Report,Ben-White,2023-24,,,,,,,,,D,2–2,2,2,0.0,1.0,3
156,0,2023-07-02,Sun,Allsvenskan,Matchweek 13,Away,Häcken,Norrköping,Y,FW,77.0,0.0,0.0,0,0,3,2,0,0,,,1,,,,,,,,,,,,,,,Match Report,Benie-Adama-Traore,2023-24,,,,,,,,,D,2–2,2,2,0.0,0.0,13
157,1,2023-08-12,Sat,Premier League,Matchweek 1,Home,Sheffield Utd,Crystal Palace,Y,RW,86.0,0.0,0.0,0,0,0,0,0,0,20.0,2.0,0,1.0,0.0,0.0,0.3,2.0,0.0,10.0,12.0,83.3,3.0,14.0,2.0,5.0,0.0,Match Report,Benie-Adama-Traore,2023-24,,,,,,,,,L,0–1,0,1,0.0,1.0,1
158,2,2023-08-18,Fri,Premier League,Matchweek 2,Away,Sheffield Utd,Nott'ham Forest,Y,"AM,FW",81.0,0.0,0.0,0,0,1,1,0,0,24.0,0.0,0,1.0,0.3,0.3,0.0,0.0,0.0,13.0,16.0,81.3,3.0,14.0,2.0,7.0,2.0,Match Report,Benie-Adama-Traore,2023-24,,,,,,,,,L,1–2,1,2,0.0,0.0,2
159,3,2023-08-27,Sun,Premier League,Matchweek 3,Home,Sheffield Utd,Manchester City,Y,FW,90.0,0.0,0.0,0,0,0,0,0,0,23.0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,14.0,57.1,0.0,16.0,2.0,5.0,1.0,Match Report,Benie-Adama-Traore,2023-24,,,,,,,,,L,1–2,1,2,0.0,1.0,3
160,0,2023-08-11,Fri,Premier League,Matchweek 1,Home,Burnley,Manchester City,N,FW,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,0.0,7.0,1.0,4.0,0.0,Match Report,Benson-Manuel,2023-24,,,,,,,,,L,0–3,0,3,0.0,1.0,1
161,2,2023-08-27,Sun,Premier League,Matchweek 3,Home,Burnley,Aston Villa,Y,RM,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,69.2,0.0,13.0,0.0,2.0,2.0,Match Report,Benson-Manuel,2023-24,,,,,,,,,L,1–3,1,3,0.0,1.0,3
162,0,2023-08-06,Sun,Community Shield,FA Community Shield,Neutral,Manchester City,Arsenal,Y,AM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,Match Report,Bernardo-Silva,2023-24,,,,,,,,,D,1 (1)–1 (4),1,1,0.0,0.0,Community
163,1,2023-08-11,Fri,Premier League,Matchweek 1,Away,Manchester City,Burnley,Y,"CM,RW",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,70.0,87.1,3.0,58.0,2.0,1.0,0.0,Match Report,Bernardo-Silva,2023-24,,,,,,,,,W,3–0,3,0,1.0,0.0,1
164,3,2023-08-27,Sun,Premier League,Matchweek 3,Away,Manchester City,Sheffield Utd,Y,"RW,DM",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,0.0,1.0,0.0,0.0,0.7,11.0,0.0,47.0,55.0,85.5,9.0,50.0,11.0,2.0,1.0,Match Report,Bernardo-Silva,2023-24,,,,,,,,,W,2–1,2,1,0.0,0.0,3
165,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Fulham,Everton,Y,GK,90.0,0.0,0.0,0,0,0,0,0,0,61,0,0,0,0.0,0.0,0.0,0,0,47,55,85.5,0,45,0,0,0,Match Report,Bernd-Leno,2023-24,,,,,,,,,W,1–0,1,0,1.0,0.0,1
166,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,Fulham,Brentford,Y,GK,90.0,0.0,0.0,0,0,0,0,0,0,58,0,0,0,0.0,0.0,0.0,0,0,40,55,72.7,0,43,0,0,0,Match Report,Bernd-Leno,2023-24,,,,,,,,,L,0–3,0,3,0.0,1.0,2
