FPL_points,FPL_points_2,FPL_points_4,FPL_pos,GW,Min_2,Min_4,Name_original,Opp_rating,Opp_score_2,Opp_score_4,Opponent,Player_CS_2,Player_CS_4,Saves_2,Saves_4,Season,Start_2,Start_4,Team,Team_rating,Team_result_2,Team_result_4,Was_home
0.0,0.0,2.5,GK,21,0.0,45.0,Robin Olsen,1658.23925781,1.0,1.25,Southampton,0.0,0.25,0.0,1.75,2022-23,0.0,0.5,Aston Villa,1760.30419922,2.0,1.75,0.0
0.0,0.0,1.75,GK,22,0.0,22.5,Robin Olsen,1746.49902344,0.5,0.5,Leicester City,0.0,0.25,0.0,0.25,2022-23,0.0,0.25,Aston Villa,1766.58300781,3.0,2.5,1.0
0.0,0.0,0.0,GK,26,0.0,0.0,Robin Olsen,1742.80749512,2.0,1.5,Crystal Palace,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Aston Villa,1751.078125,1.5,1.75,1.0
0.0,0.0,0.0,GK,27,0.0,0.0,Robin Olsen,1750.40539551,2.0,1.25,West Ham,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Aston Villa,1762.72497559,1.5,2.25,0.0
0.0,0.0,0.0,GK,28,0.0,0.0,Robin Olsen,1663.1875,0.5,1.25,Bournemouth,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Aston Villa,1767.12988281,2.0,1.75,1.0
0.0,0.0,0.0,GK,7,0.0,0.0,Robin Olsen,1744.47949219,0.5,1.25,Leicester City,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Aston Villa,1791.22412109,2.0,1.75,0.0
0.0,0.0,0.0,GK,30,0.0,0.0,Robin Olsen,1643.34729004,0.5,0.5,Nott'ham Forest,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Aston Villa,1799.51257324,3.0,2.5,1.0
0.0,0.0,0.0,GK,31,0.0,0.0,Robin Olsen,1879.30310059,0.5,0.5,Newcastle Utd,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Aston Villa,1804.47167969,3.0,2.5,1.0
1.0,0.0,0.0,GK,32,0.0,0.0,Robin Olsen,1766.34472656,0.0,0.25,Brentford,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Aston Villa,1812.85070801,3.0,3.0,0.0
0.0,0.5,0.25,GK,33,22.5,11.25,Robin Olsen,1725.33117676,0.5,0.5,Fulham,0.0,0.0,1.0,0.5,2022-23,0.0,0.0,Aston Villa,1812.83972168,2.0,2.5,1.0
0.0,0.5,0.25,GK,34,22.5,11.25,Robin Olsen,1854.51513672,0.5,0.25,Manchester Utd,0.0,0.0,1.0,0.5,2022-23,0.0,0.0,Aston Villa,1817.63012695,2.0,2.5,0.0
0.0,0.0,0.25,GK,35,0.0,11.25,Robin Olsen,1718.18200684,0.5,0.5,Wolves,0.0,0.0,0.0,0.5,2022-23,0.0,0.0,Aston Villa,1811.74035645,1.5,1.75,0.0
0.0,0.0,0.25,GK,36,0.0,11.25,Robin Olsen,1822.07788086,1.0,0.75,Tottenham,0.0,0.0,0.0,0.5,2022-23,0.0,0.0,Aston Villa,1803.24121094,0.0,1.0,1.0
0.0,0.0,0.0,GK,37,0.0,0.0,Robin Olsen,1958.15942383,1.0,0.75,Liverpool,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Aston Villa,1815.08642578,1.5,1.5,0.0
0.0,0.0,0.0,GK,38,0.0,0.0,Robin Olsen,1834.81115723,1.0,1.0,Brighton,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Aston Villa,1820.09216309,2.0,1.0,1.0
0.0,0.0,0.0,GK,1,0.0,0.0,Sam Johnstone,1851.63745117,2.0,2.0,Arsenal,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Crystal Palace,1754.06225586,0.0,0.0,1.0
0.0,0.0,0.0,GK,2,0.0,0.0,Sam Johnstone,2027.5526123,2.0,2.0,Liverpool,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Crystal Palace,1744.51062012,0.0,0.0,0.0
0.0,0.0,0.0,GK,3,0.0,0.0,Sam Johnstone,1733.30163574,1.5,1.5,Aston Villa,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Crystal Palace,1752.26013184,0.5,0.5,1.0
0.0,0.0,0.0,GK,4,0.0,0.0,Sam Johnstone,2027.47253418,1.0,1.3333333333333333,Manchester City,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Crystal Palace,1761.43127441,2.0,1.3333333333333333,0.0
0.0,0.0,0.0,GK,5,0.0,0.0,Sam Johnstone,1724.64892578,2.5,2.0,Brentford,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Crystal Palace,1758.84753418,1.5,1.0,1.0
0.0,0.0,0.0,GK,6,0.0,0.0,Sam Johnstone,1767.9765625,2.5,1.75,Newcastle Utd,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Crystal Palace,1756.3828125,0.5,1.25,0.0
0.0,0.0,0.0,GK,9,0.0,0.0,Sam Johnstone,1853.11901855,0.5,1.5,Chelsea,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Crystal Palace,1749.14404297,1.0,1.25,1.0
0.0,0.0,0.0,GK,10,0.0,0.0,Sam Johnstone,1708.58557129,1.0,1.75,Leeds United,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Crystal Palace,1748.90539551,0.5,0.5,1.0
0.0,0.0,0.0,GK,11,0.0,0.0,Sam Johnstone,1731.70300293,1.5,1.0,Leicester City,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Crystal Palace,1760.59423828,1.5,1.25,0.0
0.0,0.0,0.0,GK,12,0.0,0.0,Sam Johnstone,1707.20397949,0.5,0.75,Wolves,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Crystal Palace,1761.44250488,2.0,1.25,1.0
0.0,0.0,0.0,GK,13,0.0,0.0,Sam Johnstone,1703.49841309,0.5,1.0,Everton,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Crystal Palace,1767.77709961,2.0,1.75,0.0
0.0,0.0,0.0,GK,14,0.0,0.0,Sam Johnstone,1681.18395996,2.0,1.25,Southampton,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Crystal Palace,1751.39880371,1.5,1.75,1.0
0.0,0.0,0.0,GK,15,0.0,0.0,Sam Johnstone,1791.46398926,1.5,1.0,West Ham,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Crystal Palace,1764.66088867,1.5,1.75,0.0
0.0,0.0,0.0,GK,16,0.0,0.0,Sam Johnstone,1618.91784668,0.5,1.25,Nott'ham Forest,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Crystal Palace,1774.78222656,3.0,2.25,0.0
0.0,0.0,0.0,GK,19,0.0,0.0,Sam Johnstone,1856.23120117,1.0,1.25,Tottenham,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Crystal Palace,1753.95336914,1.5,1.5,1.0
0.0,0.0,0.0,GK,20,0.0,0.0,Sam Johnstone,1862.70837402,2.5,1.5,Chelsea,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Crystal Palace,1741.60668945,0.0,1.5,0.0
0.0,0.0,0.0,GK,7,0.0,0.0,Sam Johnstone,1875.36328125,2.5,1.75,Manchester Utd,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Crystal Palace,1737.26269531,0.0,0.75,1.0
0.0,0.0,0.0,GK,21,0.0,0.0,Sam Johnstone,1857.70043945,1.0,1.75,Newcastle Utd,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Crystal Palace,1740.1394043,0.5,0.25,1.0
0.0,0.0,0.0,GK,22,0.0,0.0,Sam Johnstone,1867.05236816,0.5,1.5,Manchester Utd,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Crystal Palace,1742.43493652,1.0,0.5,0.0
0.0,0.0,0.0,GK,23,0.0,0.0,Sam Johnstone,1825.51403809,1.0,1.0,Brighton,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Crystal Palace,1738.24267578,0.5,0.5,1.0
0.0,0.0,0.0,GK,29,0.0,0.0,Sam Johnstone,1751.67614746,1.5,1.0,Leicester City,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Crystal Palace,1732.24157715,0.5,0.75,1.0
4.0,0.0,0.0,GK,30,0.0,0.0,Sam Johnstone,1715.62268066,1.0,1.0,Leeds United,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Crystal Palace,1739.43823242,2.0,1.25,0.0
9.0,2.0,1.0,GK,31,45.0,22.5,Sam Johnstone,1654.94335938,1.0,1.25,Southampton,0.0,0.0,3.5,1.75,2022-23,0.5,0.25,Crystal Palace,1757.18823242,3.0,1.75,0.0
10.0,6.5,3.25,GK,32,90.0,45.0,Sam Johnstone,1671.62243652,0.5,0.75,Everton,0.5,0.25,5.5,2.75,2022-23,1.0,0.5,Crystal Palace,1759.89941406,3.0,2.5,1.0
0.0,9.5,5.75,GK,33,90.0,67.5,Sam Johnstone,1719.00744629,0.0,0.5,Wolves,1.0,0.5,4.5,4.0,2022-23,1.0,0.75,Crystal Palace,1756.21313477,2.0,2.5,0.0
1.0,5.0,5.75,GK,34,90.0,90.0,Sam Johnstone,1768.85229492,1.0,0.75,West Ham,0.5,0.5,3.5,4.5,2022-23,1.0,1.0,Crystal Palace,1744.765625,0.5,1.75,1.0
2.0,0.5,5.0,GK,35,90.0,90.0,Sam Johnstone,1816.05603027,2.5,1.25,Tottenham,0.0,0.5,1.5,3.0,2022-23,1.0,1.0,Crystal Palace,1752.28857422,1.5,1.75,0.0
6.0,1.5,3.25,GK,36,90.0,90.0,Sam Johnstone,1673.15844727,2.0,1.5,Bournemouth,0.0,0.25,1.5,2.5,2022-23,1.0,1.0,Crystal Palace,1747.88659668,1.5,1.0,1.0
1.0,4.0,2.25,GK,37,90.0,90.0,Sam Johnstone,1740.57617188,0.5,1.5,Fulham,0.5,0.25,1.0,1.25,2022-23,1.0,1.0,Crystal Palace,1759.80981445,1.5,1.5,0.0
3.0,3.5,2.5,GK,38,90.0,90.0,Sam Johnstone,1669.52539062,1.0,1.5,Nott'ham Forest,0.5,0.25,1.0,1.25,2022-23,1.0,1.0,Crystal Palace,1760.63708496,2.0,1.75,1.0
2.0,2.0,2.0,GK,1,90.0,90.0,Vicente Guaita,1923.20202637,3.0,3.0,Chelsea,0.0,0.0,3.0,3.0,2021-22,1.0,1.0,Crystal Palace,1693.30944824,0.0,0.0,0.0
9.0,2.0,2.0,GK,2,90.0,90.0,Vicente Guaita,1688.47216797,3.0,3.0,Brentford,0.0,0.0,3.0,3.0,2021-22,1.0,1.0,Crystal Palace,1687.6550293,0.0,0.0,1.0
1.0,5.5,5.5,GK,3,90.0,90.0,Vicente Guaita,1832.53369141,1.5,1.5,West Ham,0.5,0.5,3.0,3.0,2021-22,1.0,1.0,Crystal Palace,1688.38110352,0.5,0.5,0.0
6.0,5.0,4.0,GK,4,90.0,90.0,Vicente Guaita,1854.26806641,1.0,1.6666666666666667,Tottenham,0.5,0.3333333333333333,2.5,2.6666666666666665,2021-22,1.0,1.0,Crystal Palace,1692.8026123,1.0,0.6666666666666666,1.0
3.0,3.5,4.5,GK,5,90.0,90.0,Vicente Guaita,1958.42504883,1.0,1.25,Liverpool,0.5,0.5,1.5,2.25,2021-22,1.0,1.0,Crystal Palace,1712.30114746,2.0,1.25,0.0
3.0,4.5,4.75,GK,6,90.0,90.0,Vicente Guaita,1744.62426758,1.5,1.25,Brighton,0.5,0.5,4.0,3.25,2021-22,1.0,1.0,Crystal Palace,1708.11022949,1.5,1.25,1.0
2.0,3.0,3.25,GK,7,90.0,90.0,Vicente Guaita,1764.53259277,2.0,1.5,Leicester City,0.0,0.25,5.0,3.25,2021-22,1.0,1.0,Crystal Palace,1703.34741211,0.5,1.25,1.0
2.0,2.5,3.5,GK,8,90.0,90.0,Vicente Guaita,1842.22167969,1.5,1.5,Arsenal,0.0,0.25,3.0,3.5,2021-22,1.0,1.0,Crystal Palace,1704.17626953,1.0,1.25,0.0
2.0,2.0,2.5,GK,9,90.0,90.0,Vicente Guaita,1687.42150879,2.0,2.0,Newcastle Utd,0.0,0.0,3.5,4.25,2021-22,1.0,1.0,Crystal Palace,1712.18908691,1.0,0.75,1.0
7.0,2.0,2.25,GK,10,90.0,90.0,Vicente Guaita,2016.30358887,1.5,1.5,Manchester City,0.0,0.0,2.0,2.5,2021-22,1.0,1.0,Crystal Palace,1710.50817871,1.0,1.0,0.0
6.0,4.5,3.25,GK,11,90.0,90.0,Vicente Guaita,1750.60522461,0.5,1.25,Wolves,0.5,0.25,1.5,2.5,2021-22,1.0,1.0,Crystal Palace,1731.41113281,2.0,1.5,1.0
3.0,6.5,4.25,GK,12,90.0,90.0,Vicente Guaita,1701.32739258,0.0,0.75,Burnley,1.0,0.5,2.5,2.25,2021-22,1.0,1.0,Crystal Palace,1742.70336914,3.0,2.0,0.0
1.0,4.5,4.5,GK,13,90.0,90.0,Vicente Guaita,1739.09838867,1.5,1.0,Aston Villa,0.5,0.5,4.0,2.75,2021-22,1.0,1.0,Crystal Palace,1746.9354248,2.0,2.0,1.0
2.0,2.0,4.25,GK,14,90.0,90.0,Vicente Guaita,1754.13378906,2.5,1.25,Leeds United,0.0,0.5,3.5,3.0,2021-22,1.0,1.0,Crystal Palace,1737.76477051,0.5,1.75,0.0
2.0,1.5,3.0,GK,15,90.0,90.0,Vicente Guaita,1892.92932129,1.5,1.5,Manchester Utd,0.0,0.25,1.5,2.75,2021-22,1.0,1.0,Crystal Palace,1731.09240723,0.0,1.0,0.0
3.0,2.0,2.0,GK,16,90.0,90.0,Vicente Guaita,1737.45129395,1.0,1.75,Everton,0.0,0.0,2.0,2.75,2021-22,1.0,1.0,Crystal Palace,1715.2421875,0.0,0.25,1.0
0.0,2.5,2.0,GK,17,90.0,90.0,Vicente Guaita,1691.20056152,1.0,1.25,Southampton,0.0,0.0,3.5,2.5,2021-22,1.0,1.0,Crystal Palace,1726.10375977,1.5,0.75,1.0
1.0,1.5,1.75,GK,21,45.0,67.5,Vicente Guaita,1812.18469238,1.5,1.25,West Ham,0.0,0.0,2.5,2.25,2021-22,0.5,0.75,Crystal Palace,1722.47546387,2.0,1.0,1.0
0.0,0.5,1.5,GK,22,45.0,67.5,Vicente Guaita,1740.74572754,2.5,1.75,Brighton,0.0,0.0,1.0,2.25,2021-22,0.5,0.75,Crystal Palace,1715.74182129,0.5,1.0,0.0
2.0,0.5,1.0,GK,23,45.0,45.0,Vicente Guaita,1992.75415039,2.0,1.75,Liverpool,0.0,0.0,1.0,1.75,2021-22,0.5,0.5,Crystal Palace,1717.52282715,0.5,1.25,1.0
6.0,1.0,0.75,GK,25,45.0,45.0,Vicente Guaita,1655.94787598,2.0,2.25,Brentford,0.0,0.0,2.0,1.5,2021-22,0.5,0.5,Crystal Palace,1712.17553711,0.5,0.5,0.0
1.0,4.0,2.25,GK,26,90.0,67.5,Vicente Guaita,1933.94104004,1.5,1.75,Chelsea,0.5,0.25,3.0,2.0,2021-22,1.0,0.75,Crystal Palace,1715.21911621,0.5,0.5,1.0
0.0,3.5,2.25,GK,27,67.5,56.25,Vicente Guaita,1717.02270508,0.5,1.25,Burnley,0.5,0.25,2.0,2.0,2021-22,1.0,0.75,Crystal Palace,1725.80554199,0.5,0.5,1.0
8.0,0.5,2.25,GK,28,22.5,56.25,Vicente Guaita,1780.12390137,1.0,1.25,Wolves,0.0,0.25,1.0,2.0,2021-22,0.5,0.75,Crystal Palace,1724.31335449,0.5,0.5,0.0
9.0,4.0,3.75,GK,29,45.0,56.25,Vicente Guaita,2029.84729004,0.5,0.5,Manchester City,0.5,0.5,2.5,2.25,2021-22,0.5,0.75,Crystal Palace,1740.03112793,2.0,1.25,1.0
7.0,8.5,4.5,GK,31,90.0,56.25,Vicente Guaita,1886.86914062,0.0,0.5,Arsenal,1.0,0.5,4.5,2.75,2021-22,1.0,0.75,Crystal Palace,1747.83911133,2.0,1.25,1.0
1.0,8.0,6.0,GK,32,90.0,67.5,Vicente Guaita,1782.48327637,0.0,0.25,Leicester City,1.0,0.75,3.5,3.0,2021-22,1.0,0.75,Crystal Palace,1762.4822998,2.0,2.0,0.0
3.0,4.0,6.25,GK,30,90.0,90.0,Vicente Guaita,1738.33300781,1.0,0.5,Newcastle Utd,0.5,0.75,2.0,3.25,2021-22,1.0,1.0,Crystal Palace,1765.49133301,1.5,1.75,0.0
7.0,2.0,5.0,GK,34,90.0,90.0,Vicente Guaita,1720.87182617,1.5,0.75,Leeds United,0.0,0.5,2.0,2.75,2021-22,1.0,1.0,Crystal Palace,1757.80212402,0.0,1.0,1.0
2.0,5.0,4.5,GK,35,90.0,90.0,Vicente Guaita,1714.2454834,0.5,0.75,Southampton,0.5,0.5,2.5,2.25,2021-22,1.0,1.0,Crystal Palace,1753.79870605,0.5,1.0,0.0
10.0,4.5,3.25,GK,38,90.0,90.0,Vicente Guaita,1822.78930664,0.5,1.0,Manchester Utd,0.5,0.25,2.0,2.0,2021-22,1.0,1.0,Crystal Palace,1748.26196289,2.0,1.0,1.0
1.0,6.0,5.5,GK,1,90.0,90.0,Vicente Guaita,1851.63745117,0.5,0.5,Arsenal,0.5,0.5,3.0,2.75,2022-23,1.0,1.0,Crystal Palace,1754.06225586,3.0,1.75,1.0
2.0,5.5,5.0,GK,2,90.0,90.0,Vicente Guaita,2027.5526123,1.0,0.75,Liverpool,0.5,0.5,2.5,2.25,2022-23,1.0,1.0,Crystal Palace,1744.51062012,1.5,1.75,0.0
3.0,1.5,3.75,GK,3,90.0,90.0,Vicente Guaita,1733.30163574,1.5,1.0,Aston Villa,0.0,0.25,2.0,2.5,2022-23,1.0,1.0,Crystal Palace,1752.26013184,0.5,1.75,1.0
0.0,2.5,4.0,GK,4,90.0,90.0,Vicente Guaita,2027.47253418,1.0,1.0,Manchester City,0.0,0.25,3.5,3.0,2022-23,1.0,1.0,Crystal Palace,1761.43127441,2.0,1.75,0.0
2.0,1.5,1.5,GK,5,90.0,90.0,Vicente Guaita,1724.64892578,2.5,2.0,Brentford,0.0,0.0,2.5,2.25,2022-23,1.0,1.0,Crystal Palace,1758.84753418,1.5,1.0,1.0
7.0,1.0,1.75,GK,6,90.0,90.0,Vicente Guaita,1767.9765625,2.5,1.75,Newcastle Utd,0.0,0.0,1.5,2.5,2022-23,1.0,1.0,Crystal Palace,1756.3828125,0.5,1.25,0.0
1.0,4.5,3.0,GK,9,90.0,90.0,Vicente Guaita,1853.11901855,0.5,1.5,Chelsea,0.5,0.25,3.5,3.0,2022-23,1.0,1.0,Crystal Palace,1749.14404297,1.0,1.25,1.0
3.0,4.0,2.5,GK,10,90.0,90.0,Vicente Guaita,1708.58557129,1.0,1.75,Leeds United,0.5,0.25,3.0,2.25,2022-23,1.0,1.0,Crystal Palace,1748.90539551,0.5,0.5,1.0
11.0,2.0,3.25,GK,11,90.0,90.0,Vicente Guaita,1731.70300293,1.5,1.0,Leicester City,0.0,0.25,2.0,2.75,2022-23,1.0,1.0,Crystal Palace,1760.59423828,1.5,1.25,0.0
3.0,7.0,5.5,GK,12,90.0,90.0,Vicente Guaita,1707.20397949,0.5,0.75,Wolves,0.5,0.5,4.5,3.75,2022-23,1.0,1.0,Crystal Palace,1761.44250488,2.0,1.25,1.0
2.0,7.0,4.5,GK,13,90.0,90.0,Vicente Guaita,1703.49841309,0.5,1.0,Everton,0.5,0.25,4.5,3.25,2022-23,1.0,1.0,Crystal Palace,1767.77709961,2.0,1.75,0.0
9.0,2.5,4.75,GK,14,90.0,90.0,Vicente Guaita,1681.18395996,2.0,1.25,Southampton,0.0,0.25,3.0,3.75,2022-23,1.0,1.0,Crystal Palace,1751.39880371,1.5,1.75,1.0
2.0,5.5,6.25,GK,15,90.0,90.0,Vicente Guaita,1791.46398926,1.5,1.0,West Ham,0.5,0.5,3.5,4.0,2022-23,1.0,1.0,Crystal Palace,1764.66088867,1.5,1.75,0.0
2.0,5.5,4.0,GK,16,90.0,90.0,Vicente Guaita,1618.91784668,0.5,1.25,Nott'ham Forest,0.5,0.25,2.5,2.75,2022-23,1.0,1.0,Crystal Palace,1774.78222656,3.0,2.25,0.0
3.0,2.0,3.75,GK,17,90.0,90.0,Vicente Guaita,1679.50231934,1.0,1.25,Fulham,0.0,0.25,1.0,2.25,2022-23,1.0,1.0,Crystal Palace,1763.84521484,1.5,1.5,1.0
7.0,2.5,4.0,GK,18,90.0,90.0,Vicente Guaita,1656.82312012,2.0,1.25,Bournemouth,0.0,0.25,4.0,3.25,2022-23,1.0,1.0,Crystal Palace,1744.35754395,0.0,1.5,0.0
0.0,5.0,3.5,GK,19,90.0,90.0,Vicente Guaita,1856.23120117,1.5,1.25,Tottenham,0.5,0.25,4.5,2.75,2022-23,1.0,1.0,Crystal Palace,1753.95336914,1.5,1.5,1.0
3.0,3.5,3.0,GK,20,90.0,90.0,Vicente Guaita,1862.70837402,2.0,2.0,Chelsea,0.5,0.25,2.0,3.0,2022-23,1.0,1.0,Crystal Palace,1741.60668945,1.5,0.75,0.0
3.0,1.5,3.25,GK,7,90.0,90.0,Vicente Guaita,1875.36328125,2.5,2.0,Manchester Utd,0.0,0.25,3.0,3.75,2022-23,1.0,1.0,Crystal Palace,1737.26269531,0.0,0.75,1.0
10.0,3.0,3.25,GK,21,90.0,90.0,Vicente Guaita,1857.70043945,1.0,1.5,Newcastle Utd,0.0,0.25,3.5,2.75,2022-23,1.0,1.0,Crystal Palace,1740.1394043,0.5,1.0,1.0
2.0,6.5,4.0,GK,22,90.0,90.0,Vicente Guaita,1867.05236816,0.5,1.5,Manchester Utd,0.5,0.25,5.0,4.0,2022-23,1.0,1.0,Crystal Palace,1742.43493652,1.0,0.5,0.0
4.0,6.0,4.5,GK,23,90.0,90.0,Vicente Guaita,1825.51403809,1.0,1.0,Brighton,0.5,0.25,5.0,4.25,2022-23,1.0,1.0,Crystal Palace,1738.24267578,0.5,0.5,1.0
3.0,3.0,4.75,GK,24,90.0,90.0,Vicente Guaita,1789.04638672,1.5,1.0,Brentford,0.0,0.25,4.5,4.75,2022-23,1.0,1.0,Crystal Palace,1737.52392578,0.5,0.75,0.0
9.0,3.5,4.75,GK,25,90.0,90.0,Vicente Guaita,1933.97729492,1.0,1.0,Liverpool,0.0,0.25,5.0,5.0,2022-23,1.0,1.0,Crystal Palace,1738.72033691,1.0,0.75,1.0
2.0,6.0,4.5,GK,26,90.0,90.0,Vicente Guaita,1751.078125,0.5,1.0,Aston Villa,0.5,0.25,4.0,4.25,2022-23,1.0,1.0,Crystal Palace,1742.80749512,1.0,0.75,0.0
3.0,5.5,4.5,GK,27,90.0,90.0,Vicente Guaita,2029.19238281,0.5,0.75,Manchester City,0.5,0.25,2.5,3.75,2022-23,1.0,1.0,Crystal Palace,1741.19006348,0.5,0.75,1.0
2.0,2.5,4.25,GK,29,90.0,90.0,Vicente Guaita,1751.67614746,1.0,0.75,Leicester City,0.0,0.25,2.0,3.0,2022-23,1.0,1.0,Crystal Palace,1732.24157715,0.0,0.5,1.0
0.0,2.5,4.0,GK,32,90.0,90.0,Vicente Guaita,1671.62243652,1.0,0.75,Everton,0.0,0.25,2.0,2.25,2022-23,1.0,1.0,Crystal Palace,1759.89941406,1.5,1.0,1.0
0.0,1.0,1.75,GK,33,45.0,67.5,Vicente Guaita,1719.00744629,0.5,0.75,Wolves,0.0,0.0,0.5,1.25,2022-23,0.5,0.75,Crystal Palace,1756.21313477,2.0,1.0,0.0
0.0,0.0,1.25,GK,34,0.0,45.0,Vicente Guaita,1768.85229492,1.0,1.0,West Ham,0.0,0.0,0.0,1.0,2022-23,0.0,0.5,Crystal Palace,1744.765625,0.5,1.0,1.0
0.0,0.0,0.5,GK,35,0.0,22.5,Vicente Guaita,1816.05603027,2.5,1.5,Tottenham,0.0,0.0,0.0,0.25,2022-23,0.0,0.25,Crystal Palace,1752.28857422,1.5,1.75,0.0
0.0,0.0,0.0,GK,36,0.0,0.0,Vicente Guaita,1673.15844727,2.0,1.5,Bournemouth,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Crystal Palace,1747.88659668,1.5,1.0,1.0
0.0,0.0,0.0,GK,1,0.0,0.0,Wayne Hennessey,1720.88342285,2.0,2.0,Brighton,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Burnley,1709.37329102,0.0,0.0,1.0
0.0,0.0,0.0,GK,2,0.0,0.0,Wayne Hennessey,1943.6595459,2.0,2.0,Liverpool,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Burnley,1699.8684082,0.0,0.0,0.0
0.0,0.0,0.0,GK,3,0.0,0.0,Wayne Hennessey,1775.38757324,2.0,2.0,Leeds United,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Burnley,1697.50195312,0.0,0.0,1.0
0.0,0.0,0.0,GK,4,0.0,0.0,Wayne Hennessey,1790.83557129,1.5,1.6666666666666667,Everton,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Burnley,1699.07641602,0.5,0.3333333333333333,0.0
0.0,0.0,0.0,GK,5,0.0,0.0,Wayne Hennessey,1834.66247559,2.0,2.0,Arsenal,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Burnley,1691.26220703,0.5,0.25,1.0
0.0,0.0,0.0,GK,6,0.0,0.0,Wayne Hennessey,1786.06933594,2.0,1.75,Leicester City,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Burnley,1686.1394043,0.0,0.25,0.0
0.0,0.0,0.0,GK,8,0.0,0.0,Wayne Hennessey,2001.23901367,1.5,1.75,Manchester City,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Burnley,1681.7175293,0.5,0.5,0.0
0.0,0.0,0.0,GK,9,0.0,0.0,Wayne Hennessey,1704.64855957,2.0,2.0,Southampton,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Burnley,1682.89892578,0.5,0.25,0.0
0.0,0.0,0.0,GK,10,0.0,0.0,Wayne Hennessey,1704.31884766,2.0,1.75,Brentford,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Burnley,1684.49536133,0.5,0.5,1.0
0.0,0.0,0.0,GK,11,0.0,0.0,Wayne Hennessey,1955.72094727,1.5,1.75,Chelsea,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Burnley,1694.50439453,2.0,1.25,0.0
0.0,0.0,0.0,GK,12,0.0,0.0,Wayne Hennessey,1742.70336914,1.0,1.5,Crystal Palace,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Burnley,1701.32739258,2.0,1.25,1.0
0.0,0.0,0.0,GK,14,0.0,0.0,Wayne Hennessey,1751.94152832,2.0,1.75,Wolves,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Burnley,1706.25292969,1.0,1.5,0.0
0.0,0.0,0.0,GK,15,0.0,0.0,Wayne Hennessey,1681.93322754,1.5,1.25,Newcastle Utd,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Burnley,1708.53759766,1.0,1.5,0.0
0.0,0.0,0.0,GK,16,0.0,0.0,Wayne Hennessey,1826.72717285,0.5,1.25,West Ham,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Burnley,1688.23352051,0.5,0.75,1.0
2.0,0.0,0.0,GK,20,0.0,0.0,Wayne Hennessey,1875.31396484,0.5,1.0,Manchester Utd,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Burnley,1691.05090332,0.5,0.75,0.0
2.0,1.0,0.5,GK,21,45.0,22.5,Wayne Hennessey,1726.41003418,1.5,1.0,Leeds United,0.0,0.0,2.0,1.0,2021-22,0.5,0.25,Burnley,1686.64477539,0.5,0.5,0.0
