,Date,Day,Comp,Round,Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Name,Season,WDL,GoalsTeams,Team Score,Opp Score,CS,Was Home,GW,FPL,neutral_name,Total Points,FPL position,Opp rating,Team rating,ScoreForLast5,ScoreAgainstLast5,MinAvgOverall,GlsAvgOverall,AstAvgOverall,CrdYAvgOverall,CrdRAvgOverall,xGAvgOverall,xAGAvgOverall,CSAvgOverall,Team ScoreAvgOverall,Opp ScoreAvgOverall,FPLAvgOverall
3163,2022-12-27,Tue,Premier League,Matchweek 17,Home,Chelsea,Bournemouth,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Omari-Hutchinson,2022-23,W,2–0,2,0,1.0,1.0,17,2.0,Omari-Hutchinson,0.0,MID,1660.48791504,1881.04125977,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,1.0
3164,2023-01-01,Sun,Premier League,Matchweek 18,Away,Chelsea,Nott'ham Forest,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Omari-Hutchinson,2022-23,D,1–1,1,1,0.0,0.0,18,1.0,Omari-Hutchinson,0.0,MID,1625.30639648,1884.70605469,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333
3165,2023-01-05,Thu,Premier League,Matchweek 19,Home,Chelsea,Manchester City,N,RW,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,12.0,66.7,0.0,11.0,1.0,0.0,0.0,Match Report,Omari-Hutchinson,2022-23,L,0–1,0,1,0.0,1.0,19,1.0,Omari-Hutchinson,1.0,MID,2024.99621582,1879.01757812,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.5,1.25
3166,2022-08-06,Sat,Premier League,Matchweek 1,Home,Tottenham,Southampton,Y,CM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,3.0,0.0,1.0,0.0,0.0,0.1,4.0,1.0,61.0,69.0,88.4,9.0,34.0,1.0,1.0,1.0,Match Report,Pierre-Hojbjerg,2022-23,W,4–1,4,1,0.0,1.0,1,2.0,Pierre-Hojbjerg,2.0,MID,1671.81921387,1866.82617188,0.8,1.4,,,,,,,,,,,
3167,2022-08-14,Sun,Premier League,Matchweek 2,Away,Tottenham,Chelsea,Y,CM,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,52.0,4.0,0.0,3.0,0.0,0.0,0.2,2.0,0.0,34.0,39.0,87.2,1.0,23.0,0.0,0.0,0.0,Match Report,Pierre-Hojbjerg,2022-23,D,2–2,2,2,0.0,0.0,2,7.0,Pierre-Hojbjerg,10.0,MID,1903.4753418,1871.59545898,4.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.0,1.0,2.0
3168,2022-08-20,Sat,Premier League,Matchweek 3,Home,Tottenham,Wolves,Y,CM,90.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,84.0,2.0,1.0,3.0,0.1,0.1,0.0,1.0,0.0,66.0,69.0,95.7,12.0,52.0,1.0,1.0,1.0,Match Report,Pierre-Hojbjerg,2022-23,W,1–0,1,0,1.0,1.0,3,3.0,Pierre-Hojbjerg,2.0,MID,1714.78613281,1874.2322998,3.0,1.5,90.0,0.5,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,3.0,1.5,4.5
3169,2022-08-28,Sun,Premier League,Matchweek 4,Away,Tottenham,Nott'ham Forest,Y,CM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,1.0,5.0,1.0,0.1,0.1,0.3,6.0,1.0,55.0,67.0,82.1,6.0,36.0,2.0,2.0,2.0,Match Report,Pierre-Hojbjerg,2022-23,W,2–0,2,0,1.0,0.0,4,3.0,Pierre-Hojbjerg,3.0,MID,1622.52587891,1878.00610352,2.3333333333333335,1.0,90.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.03333333333333333,0.10000000000000002,0.3333333333333333,2.3333333333333335,1.0,4.0
3170,2022-08-31,Wed,Premier League,Matchweek 5,Away,Tottenham,West Ham,Y,CM,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,99.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,84.0,90.0,93.3,6.0,58.0,1.0,0.0,0.0,Match Report,Pierre-Hojbjerg,2022-23,D,1–1,1,1,0.0,0.0,5,2.0,Pierre-Hojbjerg,2.0,MID,1765.24475098,1882.92175293,2.25,0.75,90.0,0.25,0.0,0.25,0.0,0.05,0.15000000000000002,0.5,2.25,0.75,3.75
3171,2022-09-03,Sat,Premier League,Matchweek 6,Home,Tottenham,Fulham,Y,CM,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,67.0,1.0,0.0,1.0,0.2,0.2,0.0,3.0,1.0,56.0,62.0,90.3,5.0,53.0,0.0,2.0,1.0,Match Report,Pierre-Hojbjerg,2022-23,W,2–1,2,1,0.0,1.0,6,7.0,Pierre-Hojbjerg,9.0,MID,1664.86242676,1881.15258789,2.0,0.8,90.0,0.2,0.0,0.2,0.0,0.04,0.12000000000000002,0.4,2.0,0.8,3.4
3172,2022-09-17,Sat,Premier League,Matchweek 8,Home,Tottenham,Leicester City,Y,CM,90.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0,1.0,2.0,1.0,0.0,0.0,0.5,3.0,2.0,61.0,66.0,92.4,4.0,40.0,2.0,2.0,2.0,Match Report,Pierre-Hojbjerg,2022-23,W,6–2,6,2,0.0,1.0,8,5.0,Pierre-Hojbjerg,5.0,MID,1727.45654297,1866.3515625,1.6,0.8,90.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.06666666666666667,0.10000000000000002,0.3333333333333333,2.0,0.8333333333333334,4.0
3173,2022-10-01,Sat,Premier League,Matchweek 9,Away,Tottenham,Arsenal,Y,CM,74.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,46.0,3.0,1.0,1.0,0.1,0.1,0.0,0.0,0.0,31.0,35.0,88.6,3.0,22.0,0.0,0.0,0.0,Match Report,Pierre-Hojbjerg,2022-23,L,1–3,1,3,0.0,0.0,9,2.0,Pierre-Hojbjerg,2.0,MID,1872.18054199,1873.33654785,2.4,0.8,90.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.05714285714285715,0.15714285714285717,0.2857142857142857,2.5714285714285716,1.0,4.142857142857143
3174,2022-10-08,Sat,Premier League,Matchweek 10,Away,Tottenham,Brighton,Y,CM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,4.0,3.0,0.0,0.0,0.1,3.0,0.0,67.0,78.0,85.9,9.0,42.0,3.0,0.0,0.0,Match Report,Pierre-Hojbjerg,2022-23,W,1–0,1,0,1.0,0.0,10,3.0,Pierre-Hojbjerg,3.0,MID,1792.22387695,1869.07849121,2.4,1.4,88.0,0.25,0.125,0.125,0.0,0.0625,0.1375,0.25,2.375,1.25,3.875
3175,2022-10-15,Sat,Premier League,Matchweek 11,Home,Tottenham,Everton,Y,CM,90.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,73.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,59.0,69.0,85.5,8.0,44.0,1.0,0.0,0.0,Match Report,Pierre-Hojbjerg,2022-23,W,2–0,2,0,1.0,1.0,11,8.0,Pierre-Hojbjerg,9.0,MID,1711.54528809,1885.94165039,2.2,1.4,88.22222222222223,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.05555555555555555,0.13333333333333336,0.3333333333333333,2.2222222222222223,1.1111111111111112,3.7777777777777777
3176,2022-10-19,Wed,Premier League,Matchweek 12,Away,Tottenham,Manchester Utd,Y,CM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,73.0,77.0,94.8,7.0,43.0,1.0,0.0,0.0,Match Report,Pierre-Hojbjerg,2022-23,L,0–2,0,2,0.0,0.0,12,2.0,Pierre-Hojbjerg,2.0,MID,1821.93554688,1890.11047363,2.4,1.2,88.4,0.3,0.1,0.1,0.0,0.06,0.12000000000000002,0.4,2.2,1.0,4.2
3177,2022-10-29,Sat,Premier League,Matchweek 14,Away,Tottenham,Bournemouth,Y,CM,90.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,97.0,2.0,0.0,1.0,0.2,0.2,0.1,8.0,1.0,81.0,90.0,90.0,18.0,50.0,1.0,0.0,0.0,Match Report,Pierre-Hojbjerg,2022-23,W,3–2,3,2,0.0,0.0,14,5.0,Pierre-Hojbjerg,5.0,MID,1646.76904297,1860.70007324,2.0,1.4,88.54545454545455,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.05454545454545454,0.10909090909090911,0.36363636363636365,2.0,1.0909090909090908,4.0
3178,2022-11-06,Sun,Premier League,Matchweek 15,Home,Tottenham,Liverpool,Y,CM,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,69.0,0.0,3.0,2.0,0.1,0.1,0.0,3.0,0.0,49.0,60.0,81.7,8.0,35.0,2.0,0.0,0.0,Match Report,Pierre-Hojbjerg,2022-23,L,1–2,1,2,0.0,1.0,15,2.0,Pierre-Hojbjerg,2.0,MID,1991.51367188,1879.25170898,1.4,1.4,88.66666666666667,0.25,0.16666666666666666,0.08333333333333333,0.0,0.06666666666666667,0.10833333333333335,0.3333333333333333,2.0833333333333335,1.1666666666666667,4.083333333333333
3179,2022-11-12,Sat,Premier League,Matchweek 16,Home,Tottenham,Leeds United,Y,CM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,59.0,70.0,84.3,5.0,37.0,1.0,2.0,0.0,Match Report,Pierre-Hojbjerg,2022-23,W,4–3,4,3,0.0,1.0,16,2.0,Pierre-Hojbjerg,2.0,MID,1714.50939941,1872.84020996,1.4,1.2,88.76923076923077,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.0,0.06923076923076923,0.10000000000000002,0.3076923076923077,2.0,1.2307692307692308,3.923076923076923
3180,2022-12-26,Mon,Premier League,Matchweek 17,Away,Tottenham,Brentford,Y,CM,90.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,88.0,3.0,1.0,1.0,0.3,0.3,0.1,6.0,1.0,64.0,71.0,90.1,10.0,54.0,2.0,2.0,2.0,Match Report,Pierre-Hojbjerg,2022-23,D,2–2,2,2,0.0,0.0,17,7.0,Pierre-Hojbjerg,10.0,MID,1739.36474609,1876.109375,2.0,1.8,88.85714285714286,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,0.0642857142857143,0.09285714285714287,0.2857142857142857,2.142857142857143,1.3571428571428572,3.7857142857142856
3181,2023-01-01,Sun,Premier League,Matchweek 18,Home,Tottenham,Aston Villa,Y,CM,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,3.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,66.0,77.0,85.7,4.0,66.0,4.0,0.0,0.0,Match Report,Pierre-Hojbjerg,2022-23,L,0–2,0,2,0.0,1.0,18,2.0,Pierre-Hojbjerg,2.0,MID,1739.82385254,1873.47521973,2.0,2.2,88.93333333333334,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.0,0.08,0.09333333333333335,0.26666666666666666,2.1333333333333333,1.4,4.0
3182,2023-01-04,Wed,Premier League,Matchweek 19,Away,Tottenham,Crystal Palace,Y,CM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.0,2.0,1.0,3.0,0.1,0.1,0.0,2.0,0.0,69.0,78.0,88.5,6.0,67.0,0.0,1.0,0.0,Match Report,Pierre-Hojbjerg,2022-23,W,4–0,4,0,1.0,0.0,19,3.0,Pierre-Hojbjerg,3.0,MID,1753.95336914,1856.23120117,2.0,2.2,88.8125,0.25,0.125,0.0625,0.0,0.07500000000000001,0.0875,0.25,2.0,1.4375,3.875
3183,2023-01-15,Sun,Premier League,Matchweek 20,Home,Tottenham,Arsenal,Y,CM,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,81.0,1.0,2.0,3.0,0.1,0.1,0.3,4.0,0.0,62.0,72.0,86.1,3.0,60.0,0.0,1.0,1.0,Match Report,Pierre-Hojbjerg,2022-23,L,0–2,0,2,0.0,1.0,20,2.0,Pierre-Hojbjerg,2.0,MID,1931.19665527,1868.57775879,2.2,1.8,88.88235294117646,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.0,0.07647058823529414,0.08235294117647059,0.29411764705882354,2.1176470588235294,1.3529411764705883,3.823529411764706
3184,2023-01-19,Thu,Premier League,Matchweek 7,Away,Tottenham,Manchester City,Y,CM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,47.0,89.4,4.0,39.0,2.0,0.0,0.0,Match Report,Pierre-Hojbjerg,2022-23,L,2–4,2,4,0.0,0.0,7,2.0,Pierre-Hojbjerg,1.0,MID,2018.81933594,1858.29650879,2.0,1.8,88.94444444444444,0.2222222222222222,0.1111111111111111,0.05555555555555555,0.0,0.07777777777777779,0.09444444444444444,0.2777777777777778,2.0,1.3888888888888888,3.7222222222222223
3185,2023-01-23,Mon,Premier League,Matchweek 21,Away,Tottenham,Fulham,Y,CM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76.0,1.0,4.0,2.0,0.0,0.0,0.1,3.0,1.0,53.0,63.0,84.1,4.0,40.0,2.0,1.0,1.0,Match Report,Pierre-Hojbjerg,2022-23,W,1–0,1,0,1.0,0.0,21,3.0,Pierre-Hojbjerg,3.0,MID,1722.54211426,1853.42712402,1.6,2.0,89.0,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.0,0.07368421052631581,0.08947368421052632,0.2631578947368421,2.0,1.5263157894736843,3.6315789473684212
3186,2022-08-07,Sun,Premier League,Matchweek 1,Home,Leicester City,Brentford,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Kelechi-Iheanacho,2022-23,D,2–2,2,2,0.0,1.0,1,1.0,Kelechi-Iheanacho,0.0,FWD,1714.46875,1779.56384277,1.4,1.6,,,,,,,,,,,
3187,2022-08-13,Sat,Premier League,Matchweek 2,Away,Leicester City,Arsenal,N,FW,21.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,3.0,3.0,100.0,0.0,4.0,2.0,1.0,0.0,Match Report,Kelechi-Iheanacho,2022-23,L,2–4,2,4,0.0,0.0,2,4.0,Kelechi-Iheanacho,4.0,FWD,1861.18920898,1776.40124512,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
3188,2022-08-20,Sat,Premier League,Matchweek 3,Home,Leicester City,Southampton,N,RW,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,50.0,0.0,7.0,0.0,1.0,1.0,Match Report,Kelechi-Iheanacho,2022-23,L,1–2,1,2,0.0,1.0,3,1.0,Kelechi-Iheanacho,1.0,FWD,1667.20275879,1769.99645996,2.0,3.0,10.5,0.0,0.5,0.0,0.0,0.0,0.15,0.0,2.0,3.0,2.5
3189,2022-08-27,Sat,Premier League,Matchweek 4,Away,Leicester City,Chelsea,N,FW,36.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.3,0.3,0.0,3.0,0.0,10.0,14.0,71.4,0.0,11.0,2.0,2.0,1.0,Match Report,Kelechi-Iheanacho,2022-23,L,1–2,1,2,0.0,0.0,4,1.0,Kelechi-Iheanacho,1.0,FWD,1882.22375488,1758.65563965,1.6666666666666667,2.6666666666666665,12.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.09999999999999999,0.0,1.6666666666666667,2.6666666666666665,2.0
3190,2022-09-01,Thu,Premier League,Matchweek 5,Home,Leicester City,Manchester Utd,N,FW,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,100.0,1.0,4.0,0.0,0.0,0.0,Match Report,Kelechi-Iheanacho,2022-23,L,0–1,0,1,0.0,1.0,5,1.0,Kelechi-Iheanacho,1.0,FWD,1801.92480469,1754.89282227,1.5,2.5,18.0,0.0,0.25,0.0,0.0,0.075,0.075,0.0,1.5,2.5,1.75
3191,2022-09-04,Sun,Premier League,Matchweek 6,Away,Leicester City,Brighton,Y,FW,71.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,0.9,0.9,0.0,0.0,0.0,14.0,16.0,87.5,1.0,17.0,2.0,1.0,0.0,Match Report,Kelechi-Iheanacho,2022-23,L,2–5,2,5,0.0,0.0,6,7.0,Kelechi-Iheanacho,6.0,FWD,1778.57275391,1746.61853027,1.2,2.2,17.4,0.0,0.2,0.0,0.0,0.06,0.06,0.0,1.2,2.2,1.6
3192,2022-09-17,Sat,Premier League,Matchweek 8,Away,Leicester City,Tottenham,N,CM,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,12.0,15.0,80.0,0.0,9.0,0.0,0.0,0.0,Match Report,Kelechi-Iheanacho,2022-23,L,2–6,2,6,0.0,0.0,8,1.0,Kelechi-Iheanacho,1.0,FWD,1866.3515625,1727.45654297,1.2,2.8,26.333333333333332,0.16666666666666666,0.16666666666666666,0.0,0.0,0.19999999999999998,0.049999999999999996,0.0,1.3333333333333333,2.6666666666666665,2.5
3193,2022-10-03,Mon,Premier League,Matchweek 9,Home,Leicester City,Nott'ham Forest,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Kelechi-Iheanacho,2022-23,W,4–0,4,0,1.0,1.0,9,2.0,Kelechi-Iheanacho,0.0,FWD,1589.24719238,1720.47143555,1.2,3.2,25.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.17142857142857143,0.05714285714285715,0.0,1.4285714285714286,3.142857142857143,2.2857142857142856
3194,2022-10-08,Sat,Premier League,Matchweek 10,Away,Leicester City,Bournemouth,N,FW,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,Match Report,Kelechi-Iheanacho,2022-23,L,1–2,1,2,0.0,0.0,10,1.0,Kelechi-Iheanacho,1.0,FWD,1645.82434082,1734.54223633,1.8,2.8,21.875,0.125,0.125,0.0,0.0,0.15,0.05,0.125,1.75,2.75,2.25
3195,2022-10-15,Sat,Premier League,Matchweek 11,Home,Leicester City,Crystal Palace,N,LM,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,5.0,6.0,83.3,0.0,4.0,1.0,0.0,0.0,Match Report,Kelechi-Iheanacho,2022-23,D,0–0,0,0,1.0,1.0,11,2.0,Kelechi-Iheanacho,1.0,FWD,1760.59423828,1731.70300293,1.8,2.8,20.77777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0,0.13333333333333333,0.044444444444444446,0.1111111111111111,1.6666666666666667,2.6666666666666665,2.111111111111111
3196,2022-10-20,Thu,Premier League,Matchweek 12,Home,Leicester City,Leeds United,N,FW,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,3.0,0.0,0.0,0.0,Match Report,Kelechi-Iheanacho,2022-23,W,2–0,2,0,1.0,1.0,12,2.0,Kelechi-Iheanacho,1.0,FWD,1704.6550293,1730.85473633,1.8,2.6,19.3,0.1,0.1,0.0,0.0,0.12,0.05,0.2,1.5,2.4,2.1
3197,2022-10-23,Sun,Premier League,Matchweek 13,Away,Leicester City,Wolves,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Kelechi-Iheanacho,2022-23,W,4–0,4,0,1.0,0.0,13,2.0,Kelechi-Iheanacho,0.0,FWD,1702.61071777,1739.84069824,1.8,1.6,18.09090909090909,0.09090909090909091,0.09090909090909091,0.0,0.0,0.10909090909090909,0.045454545454545456,0.2727272727272727,1.5454545454545454,2.1818181818181817,2.090909090909091
3198,2022-10-29,Sat,Premier League,Matchweek 14,Home,Leicester City,Manchester City,N,FW,20.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.2,0.2,0.1,2.0,0.0,5.0,6.0,83.3,2.0,7.0,1.0,1.0,0.0,Match Report,Kelechi-Iheanacho,2022-23,L,0–1,0,1,0.0,1.0,14,1.0,Kelechi-Iheanacho,1.0,FWD,2031.08435059,1755.24206543,2.2,0.4,16.583333333333332,0.08333333333333333,0.08333333333333333,0.0,0.0,0.09999999999999999,0.041666666666666664,0.3333333333333333,1.75,2.0,2.0833333333333335
3199,2022-11-05,Sat,Premier League,Matchweek 15,Away,Leicester City,Everton,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Kelechi-Iheanacho,2022-23,W,2–0,2,0,1.0,0.0,15,2.0,Kelechi-Iheanacho,0.0,FWD,1724.90759277,1760.56848145,1.4,0.6,16.846153846153847,0.07692307692307693,0.07692307692307693,0.0,0.0,0.10769230769230768,0.04615384615384615,0.3076923076923077,1.6153846153846154,1.9230769230769231,2.0
3200,2022-11-12,Sat,Premier League,Matchweek 16,Away,Leicester City,West Ham,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Kelechi-Iheanacho,2022-23,W,2–0,2,0,1.0,0.0,16,2.0,Kelechi-Iheanacho,0.0,FWD,1781.34265137,1772.73132324,1.6,0.2,15.642857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.09999999999999999,0.04285714285714286,0.35714285714285715,1.6428571428571428,1.7857142857142858,2.0
3201,2022-12-26,Mon,Premier League,Matchweek 17,Home,Leicester City,Newcastle Utd,N,LW,20.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,10.0,12.0,83.3,0.0,11.0,0.0,2.0,1.0,Match Report,Kelechi-Iheanacho,2022-23,L,0–3,0,3,0.0,1.0,17,1.0,Kelechi-Iheanacho,1.0,FWD,1841.8626709,1786.00317383,2.0,0.2,14.6,0.06666666666666667,0.06666666666666667,0.0,0.0,0.09333333333333332,0.04,0.4,1.6666666666666667,1.6666666666666667,2.0
3202,2022-12-30,Fri,Premier League,Matchweek 18,Away,Leicester City,Liverpool,N,RW,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,40.0,0.0,7.0,1.0,3.0,0.0,Match Report,Kelechi-Iheanacho,2022-23,L,1–2,1,2,0.0,0.0,18,1.0,Kelechi-Iheanacho,1.0,FWD,2004.43188477,1772.71228027,1.6,0.8,14.9375,0.0625,0.0625,0.0,0.0,0.09375000000000001,0.037500000000000006,0.375,1.5625,1.75,1.9375
3203,2023-01-03,Tue,Premier League,Matchweek 19,Home,Leicester City,Fulham,N,FW,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,3.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,Match Report,Kelechi-Iheanacho,2022-23,L,0–1,0,1,0.0,1.0,19,1.0,Kelechi-Iheanacho,1.0,FWD,1705.02758789,1770.33996582,1.0,1.2,15.235294117647058,0.058823529411764705,0.058823529411764705,0.0,0.0,0.08823529411764708,0.03529411764705883,0.35294117647058826,1.5294117647058822,1.7647058823529411,1.8823529411764706
3204,2023-01-14,Sat,Premier League,Matchweek 20,Away,Leicester City,Nott'ham Forest,N,AM,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,88.9,0.0,3.0,0.0,0.0,0.0,Match Report,Kelechi-Iheanacho,2022-23,L,0–2,0,2,0.0,0.0,20,1.0,Kelechi-Iheanacho,1.0,FWD,1640.52062988,1759.90673828,1.0,1.2,15.444444444444445,0.05555555555555555,0.05555555555555555,0.0,0.0,0.08333333333333334,0.03888888888888889,0.3333333333333333,1.4444444444444444,1.7222222222222223,1.8333333333333333
3205,2023-01-21,Sat,Premier League,Matchweek 21,Home,Leicester City,Brighton,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Kelechi-Iheanacho,2022-23,D,2–2,2,2,0.0,1.0,21,1.0,Kelechi-Iheanacho,0.0,FWD,1823.63244629,1745.29675293,0.6,1.6,15.842105263157896,0.05263157894736842,0.05263157894736842,0.0,0.0,0.07894736842105264,0.0368421052631579,0.3157894736842105,1.368421052631579,1.736842105263158,1.7894736842105263
3206,2022-08-06,Sat,Premier League,Matchweek 1,Away,Aston Villa,Bournemouth,Y,FW,65.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,24.0,0.0,0.0,1.0,0.3,0.3,0.0,1.0,0.0,12.0,16.0,75.0,0.0,13.0,2.0,3.0,3.0,Match Report,Danny-Ings,2022-23,L,0–2,0,2,0.0,0.0,1,2.0,Danny-Ings,1.0,FWD,1630.49658203,1740.72729492,0.6,2.0,,,,,,,,,,,
