,Unnamed: 0.1,Unnamed: 0,season,name,position_fpl,team,assists_fpl,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,a_team,goals,shots,xG,time,position_und,h_goals,a_goals,date,id,xA,assists_und,key_passes,npg,npxG,xGChain,xGBuildup,player_name,h_team,goals_scored_avg5,xG_avg5,assists_fpl_avg5,bonus_avg5,bps_avg5,clean_sheets_avg5,goals_conceded_avg5,shots_avg5,xGBuildup_avg5,xGChain_avg5,yellow_cards_avg5,red_cards_avg5,minutes_avg5,was_played,next_gw,opp_team,team_rating,opp_team_rating,rating_diff
324,68752,68752,2020,Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,8,0,2.7,52,303,2,0,0.7,3.8,2021-04-10T14:00:00Z,90,11,Liverpool,0,0,0,0,31,0,16634,1.0,2.0,0.0,1,-167,258,425,48,0,1,31,Aston Villa,0,0,0,90,DMC,2,1,2021-04-10,14739,0,0,0,0,0,0.10922027379274368,0.10922027379274368,Douglas Luiz,Liverpool,0.0,0.005575109831988811,0.2,0.0,11.2,0.4,1.2,0.4,0.2815221305936575,0.39046938233077527,0.4,0.0,89.6,1,0,West Ham,1716.01574707,1750.15258789,-0.019505065476122598
226,68262,68262,2020,Jack Grealish,MID,Aston Villa,0,0,0,0,0.0,37,303,0,0,0.0,0.0,2021-04-10T14:00:00Z,0,11,Liverpool,0,0,0,0,31,0,1331097,1.0,2.0,0.0,0,-94348,5699,100047,75,0,0,31,Aston Villa,1,3,0.6358409523963928,90,AML,3,2,2021-01-27,14626,0.3425661027431488,0,5,1,0.6358409523963928,1.5100737810134888,0.6834535002708435,Jack Grealish,Man City,0.0,0.1569546326994896,0.0,0.0,0.0,0.0,0.0,1.4,0.2629614397883415,0.558967387676239,0.0,0.0,0.0,1,0,Aston Villa,1720.47583008,1716.01574707,0.00259909212232765
235,68262,68262,2020,Jack Grealish,MID,Aston Villa,0,0,0,0,0.0,37,303,0,0,0.0,0.0,2021-04-10T14:00:00Z,0,11,Liverpool,0,0,0,0,31,0,1331097,1.0,2.0,0.0,0,-94348,5699,100047,75,0,0,31,Aston Villa,1,3,0.4663364589214325,90,FWL,0,3,2020-09-28,14114,0.21160970628261566,0,2,1,0.4663364589214325,1.058409571647644,0.3804634213447571,Jack Grealish,Man City,0.0,0.2358906626701355,0.0,0.0,0.0,0.0,0.0,3.0,0.27672457695007324,0.7016358733177185,0.0,0.0,0.0,1,0,Man City,1716.01574707,2030.75170898,-0.15498495484122216
351,68796,68796,2020,Ollie Watkins,FWD,Aston Villa,0,3,28,0,34.1,514,303,2,1,10.6,46.8,2021-04-10T14:00:00Z,90,11,Liverpool,0,0,0,0,31,0,2016780,1.0,2.0,25.0,8,-145885,49085,194970,66,0,1,31,Aston Villa,1,1,0.0972442775964737,90,FW,2,1,2021-04-10,14739,0.167449951171875,0,3,1,0.0972442775964737,0.2646942436695099,0,Ollie Watkins,Liverpool,0.4,0.35936649441719054,0.2,0.6,13.6,0.6,1.0,2.2,0.0309246301651001,0.4619299054145813,0.2,0.0,90.0,1,0,Crystal Palace,1718.95336914,1749.14697266,-0.017261901939597143
233,68262,68262,2020,Jack Grealish,MID,Aston Villa,0,0,0,0,0.0,37,303,0,0,0.0,0.0,2021-04-10T14:00:00Z,0,11,Liverpool,0,0,0,0,31,0,1331097,1.0,2.0,0.0,0,-94348,5699,100047,75,0,0,31,Aston Villa,0,5,0.4293554723262787,90,AML,0,3,2020-11-08,14505,0.36809152364730835,1,2,0,0.4293554723262787,0.9545535445213318,0.19130180776119232,Jack Grealish,Man City,0.0,0.15818934962153436,0.0,0.0,0.0,0.0,0.0,2.8,0.4343177109956741,0.818440419435501,0.0,0.0,0.0,1,0,Man City,1716.01574707,2030.75170898,-0.15498495484122216
409,68352,68352,2020,Mohamed Salah,MID,Liverpool,0,0,21,0,16.8,254,303,1,1,16.9,36.2,2021-04-10T14:00:00Z,90,2,Aston Villa,0,0,0,0,31,0,2534543,1.0,2.0,116.0,7,167181,207921,40740,124,1,0,31,Aston Villa,1,7,1.0629079341888428,90,FWR,2,1,2021-04-10,14739,0.06587221473455429,0,1,1,1.0629079341888428,1.0431592464447021,0.04401037469506264,Mohamed Salah,Liverpool,0.2,0.5067935775965452,0.0,0.0,7.0,0.0,1.2,3.2,0.029829566180706025,0.5360514633357525,0.0,0.0,84.2,1,0,Aston Villa,1982.51989746,1716.01574707,0.1553040237801085
201,68675,68675,2020,Jacob Ramsey,MID,Aston Villa,0,0,1,0,0.5,554,303,1,0,0.3,0.0,2021-04-10T14:00:00Z,8,11,Liverpool,0,0,0,0,31,0,7914,1.0,2.0,2.0,1,-46,183,229,45,0,0,31,Aston Villa,0,0,0,3,Sub,2,1,2021-04-10,14739,0,0,0,0,0,0.07299438118934631,0.07299438118934631,Jacob Ramsey,Liverpool,0.0,0.10590202063322067,0.0,0.0,4.4,0.4,0.2,0.8,0.16852232813835144,0.28500655591487883,0.2,0.0,39.4,1,0,Man City,1716.01574707,2030.75170898,-0.15498495484122216
232,68262,68262,2020,Jack Grealish,MID,Aston Villa,0,0,0,0,0.0,37,303,0,0,0.0,0.0,2021-04-10T14:00:00Z,0,11,Liverpool,0,0,0,0,31,0,1331097,1.0,2.0,0.0,0,-94348,5699,100047,75,0,0,31,Aston Villa,1,3,0.08394157886505127,90,FWL,2,1,2020-11-30,14526,0.19508597254753113,0,5,1,0.08394157886505127,0.8745133280754089,0.6795340180397034,Jack Grealish,Man City,0.0,0.07231825515627861,0.0,0.0,0.0,0.0,0.0,1.8,0.43250405192375185,0.751499456167221,0.0,0.0,0.0,1,0,Man City,1716.01574707,2030.75170898,-0.15498495484122216
231,68262,68262,2020,Jack Grealish,MID,Aston Villa,0,0,0,0,0.0,37,303,0,0,0.0,0.0,2021-04-10T14:00:00Z,0,11,Liverpool,0,0,0,0,31,0,1331097,1.0,2.0,0.0,0,-94348,5699,100047,75,0,0,31,Aston Villa,0,4,0.19981980323791504,90,FWL,0,1,2020-12-12,14552,0.08507365733385086,0,3,0,0.19981980323791504,0.27800777554512024,0.0766332745552063,Jack Grealish,Man City,0.0,0.055529939383268355,0.0,0.0,0.0,0.0,0.0,1.2,0.30942604690790176,0.6162641733884812,0.0,0.0,0.0,1,0,Man City,1716.01574707,2030.75170898,-0.15498495484122216
230,68262,68262,2020,Jack Grealish,MID,Aston Villa,0,0,0,0,0.0,37,303,0,0,0.0,0.0,2021-04-10T14:00:00Z,0,11,Liverpool,0,0,0,0,31,0,1331097,1.0,2.0,0.0,0,-94348,5699,100047,75,0,0,31,Aston Villa,0,1,0.049502089619636536,90,AMC,0,3,2020-12-20,14574,0.7325667142868042,1,8,0,0.049502089619636536,1.6029287576675415,0.870248556137085,Jack Grealish,Man City,0.0,0.1427341692149639,0.0,0.0,0.0,0.0,0.0,1.0,0.4307900920510292,0.8626773744821549,0.0,0.0,0.0,1,0,Man City,1716.01574707,2030.75170898,-0.15498495484122216
227,68262,68262,2020,Jack Grealish,MID,Aston Villa,0,0,0,0,0.0,37,303,0,0,0.0,0.0,2021-04-10T14:00:00Z,0,11,Liverpool,0,0,0,0,31,0,1331097,1.0,2.0,0.0,0,-94348,5699,100047,75,0,0,31,Aston Villa,0,0,0,90,AML,2,0,2021-01-20,14089,0.1983369141817093,0,3,0,0,0.1983369141817093,0.06414399296045303,Jack Grealish,Man City,0.0,0.14246296584606172,0.0,0.0,0.0,0.0,0.0,0.8,0.1991126298904419,0.47351632416248324,0.0,0.0,0.0,1,0,Everton,1720.47583008,1697.17712402,0.01372791662711882
228,68262,68262,2020,Jack Grealish,MID,Aston Villa,0,0,0,0,0.0,37,303,0,0,0.0,0.0,2021-04-10T14:00:00Z,0,11,Liverpool,0,0,0,0,31,0,1331097,1.0,2.0,0.0,0,-94348,5699,100047,75,0,0,31,Aston Villa,0,0,0,90,AMC,2,1,2021-01-01,14596,0.9652091264724731,1,4,0,0,0.6198487281799316,0.1822335124015808,Jack Grealish,Man City,0.0,0.14246296584606172,0.0,0.0,0.0,0.0,0.0,0.8,0.22411858141422272,0.5860453188419342,0.0,0.0,0.0,1,0,Man City,1716.01574707,2030.75170898,-0.15498495484122216
229,68262,68262,2020,Jack Grealish,MID,Aston Villa,0,0,0,0,0.0,37,303,0,0,0.0,0.0,2021-04-10T14:00:00Z,0,11,Liverpool,0,0,0,0,31,0,1331097,1.0,2.0,0.0,0,-94348,5699,100047,75,0,0,31,Aston Villa,0,1,0.028327804058790207,90,AMC,1,1,2020-12-28,14586,0.09486816823482513,0,2,0,0.028327804058790207,0.382198691368103,0.3538708984851837,Jack Grealish,Man City,0.0,0.1328337512910366,0.0,0.0,0.0,0.0,0.0,0.8,0.2912906214594841,0.6435881406068802,0.0,0.0,0.0,1,0,Man City,1716.01574707,2030.75170898,-0.15498495484122216
385,68769,68769,2020,Trent Alexander-Arnold,DEF,Liverpool,0,3,28,0,34.5,259,303,1,1,12.9,58.0,2021-04-10T14:00:00Z,90,2,Aston Villa,0,0,0,0,31,0,1242800,1.0,2.0,36.0,11,173336,192770,19434,73,1,0,31,Aston Villa,1,3,0.14768438041210175,90,DR,2,1,2021-04-10,14739,0.09837735444307327,0,3,1,0.14768438041210175,0.3744305372238159,0.2555235028266907,Trent Alexander-Arnold,Liverpool,0.2,0.047281506657600406,0.0,0.6,14.6,0.0,1.0,1.2,0.15062244571745395,0.2775718130171299,0.0,0.0,74.8,1,0,Everton,1872.17749023,1697.17712402,0.1031126119561919
402,68437,68437,2020,Roberto Firmino,FWD,Liverpool,0,0,7,0,12.5,249,303,1,0,4.9,7.0,2021-04-10T14:00:00Z,74,2,Aston Villa,0,0,0,0,31,0,249263,1.0,2.0,29.0,2,196,5969,5773,90,1,0,31,Aston Villa,0,2,0.08107665181159973,80,FW,2,1,2021-04-10,14739,0.08382292836904526,0,1,0,0.08107665181159973,0.28264427185058594,0.1759420484304428,Roberto Firmino,Liverpool,0.0,0.19843620024621486,0.0,0.0,8.6,0.0,1.2,2.6,0.22828333526849748,0.4368628807365894,0.0,0.0,73.0,1,0,Aston Villa,1982.51989746,1716.01574707,0.1553040237801085
377,68531,68531,2020,Cheikhou Kouyaté,MID,Crystal Palace,0,0,10,0,1.1,133,301,4,0,1.1,9.8,2021-04-10T16:30:00Z,90,5,Chelsea,0,0,0,0,31,0,26393,4.0,1.0,0.0,1,-7,436,443,48,1,1,31,Chelsea,0,0,0,90,DC,1,4,2021-04-10,14737,0,0,0,0,0,0,0,Cheikhou Kouyaté,Crystal Palace,0.0,0.0,0.0,0.0,12.0,0.2,2.2,0.0,0.11176279783248902,0.1233595371246338,0.2,0.0,90.0,1,0,Chelsea,1697.17712402,1853.12353516,-0.08415327320665401
283,68251,68251,2020,Reece James,DEF,Chelsea,1,0,12,0,12.0,123,301,0,0,3.7,2.6,2021-04-10T16:30:00Z,14,6,Crystal Palace,0,0,0,0,31,0,535242,4.0,1.0,22.0,4,16007,30087,14080,50,0,0,31,Chelsea,0,1,0.04746343195438385,13,Sub,1,4,2021-04-10,14737,0.06425092369318008,0,1,0,0.04746343195438385,0.4498526155948639,0.33813825249671936,Reece James,Crystal Palace,0.0,0.0563933327794075,0.2,0.2,15.2,0.2,0.6,0.8,0.16304077338427306,0.261033208668232,0.0,0.0,61.2,1,0,Aston Villa,1664.45495605,1716.01574707,-0.030046805286045458
342,68479,68479,2020,Wilfried Zaha,MID,Crystal Palace,0,0,4,0,2.2,141,301,4,0,1.0,4.0,2021-04-10T16:30:00Z,90,5,Chelsea,0,0,0,0,31,0,705455,4.0,1.0,4.0,2,-6277,6728,13005,71,1,0,31,Chelsea,0,0,0,90,FW,1,4,2021-04-10,14737,0,0,0,0,0,0.6021665334701538,0.6021665334701538,Wilfried Zaha,Crystal Palace,0.4,0.15041220635175706,0.2,0.0,11.8,0.0,3.2,1.6,0.15695273727178574,0.4051019623875618,0.0,0.0,90.0,1,0,Brighton,1664.11499023,1779.39660645,-0.06478691473397462
297,68279,68279,2020,Jorge Luiz Frello Filho,MID,Chelsea,0,0,21,1,15.0,105,301,0,0,2.8,13.0,2021-04-10T16:30:00Z,60,6,Crystal Palace,0,0,0,0,31,0,386471,4.0,1.0,0.0,3,3154,21794,18640,47,0,0,31,Chelsea,0,0,0,62,MC,1,4,2021-04-10,14737,0.3927839696407318,0,1,0,0,1.2918988466262817,1.2918988466262817,Jorginho,Crystal Palace,0.0,0.0,0.0,0.0,12.0,0.8,0.0,0.0,0.47449243515729905,0.47735783606767657,0.0,0.0,63.6,1,0,West Ham,1718.95336914,1750.15258789,-0.017826570646399503
288,68324,68324,2020,Benjamin Chilwell,DEF,Chelsea,0,0,9,0,23.7,232,301,1,0,6.1,7.0,2021-04-10T16:30:00Z,90,6,Crystal Palace,0,0,0,0,31,0,1027915,4.0,1.0,30.0,2,-719,27986,28705,58,0,0,31,Chelsea,0,3,0.19519199430942535,90,DML,1,4,2021-04-10,14737,0.07540202885866165,0,1,0,0.19519199430942535,0.6489551663398743,0.4840081036090851,Ben Chilwell,Crystal Palace,0.0,0.11975219808518886,0.0,0.0,18.2,0.6,0.6,1.4,0.4458553805947304,0.5359128132462502,0.0,0.0,90.0,1,0,Leeds,1718.95336914,1703.11816406,0.009297772411898284
292,68661,68661,2020,Kai Havertz,MID,Chelsea,1,0,30,0,15.1,500,301,1,1,15.0,60.4,2021-04-10T16:30:00Z,90,6,Crystal Palace,0,0,0,0,31,0,237331,4.0,1.0,74.0,10,-17891,3197,21088,82,0,0,31,Chelsea,1,5,1.2882872819900513,90,FW,1,4,2021-04-10,14737,0.0996241346001625,1,1,1,1.2882872819900513,2.2087748050689697,1.213647484779358,Kai Havertz,Crystal Palace,0.2,0.33301420211791993,0.2,0.0,9.4,0.2,0.6,1.8,0.330116780102253,0.6050215974450112,0.2,0.0,52.6,1,0,Norwich,1718.95336914,1577.26550293,0.08983133527411474
26,68829,68829,2020,Miguel Almirón,MID,Newcastle,0,0,3,0,1.8,339,300,1,0,2.3,3.4,2021-04-11T11:00:00Z,90,4,Burnley,0,0,0,0,31,0,29787,2.0,1.0,18.0,2,976,1632,656,56,0,0,31,Newcastle,0,1,0.3263077139854431,90,MC,1,2,2021-04-11,14736,0,0,0,0,0.3263077139854431,0.4607618451118469,0.1344541311264038,Miguel Almirón,Burnley,0.0,0.09734359383583069,0.0,0.0,8.2,0.2,1.6,0.8,0.16301546692848207,0.4066069021821022,0.0,0.0,85.2,1,0,Liverpool,2030.75170898,1982.51989746,0.024328538433230632
14,68360,68360,2020,Allan Saint-Maximin,MID,Newcastle,1,3,37,0,20.8,338,300,0,1,11.5,53.4,2021-04-11T11:00:00Z,33,4,Burnley,0,0,0,0,31,0,183507,2.0,1.0,41.0,12,1384,2217,833,51,0,0,31,Newcastle,1,2,0.14684151113033295,30,Sub,1,2,2021-04-11,14736,0.36052364110946655,1,2,1,0.14684151113033295,0.468732625246048,0,Allan Saint-Maximin,Burnley,0.2,0.039492496848106386,0.2,0.6,11.4,0.0,0.8,0.6,0.10243165902793408,0.2255399763584137,0.0,0.0,47.2,1,0,Crystal Palace,1703.79125977,1749.14697266,-0.025930189743304344
48,68493,68493,2020,Callum Wilson,FWD,Newcastle,0,0,0,0,0.1,506,300,0,0,0.0,0.0,2021-04-11T11:00:00Z,33,4,Burnley,0,0,0,0,31,0,443955,2.0,1.0,0.0,1,7057,14724,7667,65,0,0,31,Newcastle,0,0,0,30,Sub,1,2,2021-04-11,14736,0,0,0,0,0,0.034215908497571945,0.034215908497571945,Callum Wilson,Burnley,0.4,0.48450933396816254,0.2,0.6,12.4,0.2,2.0,2.0,0.027940763533115386,0.6049800768494606,0.0,0.0,78.6,1,0,Watford,1703.79125977,1559.64660645,0.09242135540441156
342,68389,68389,2020,Pablo Fornals,MID,West Ham,0,0,6,0,1.4,450,308,2,0,1.0,8.4,2021-04-11T13:05:00Z,90,9,Leicester,0,0,0,0,31,0,41569,2.0,3.0,0.0,2,-10,613,623,58,1,0,31,Leicester,0,0,0,90,AMR,3,2,2021-04-11,14744,0,0,0,0,0,0,0,Pablo Fornals,West Ham,0.0,0.06731120422482491,0.2,0.4,10.8,0.4,0.8,1.2,0.049247412383556365,0.09949310719966889,0.0,0.0,75.2,1,0,Brighton,1664.11499023,1779.39660645,-0.06478691473397462
271,68558,68558,2020,Timothy Castagne,DEF,Leicester,0,0,13,0,8.3,498,308,3,0,3.7,10.4,2021-04-11T13:05:00Z,90,19,West Ham,0,0,0,0,31,0,331168,2.0,3.0,18.0,1,10234,16146,5912,57,0,0,31,Leicester,0,1,0.07088805735111237,90,ML,3,2,2021-04-11,14744,0,0,0,0,0.07088805735111237,0.14919018745422363,0.07830213755369186,Timothy Castagne,West Ham,0.0,0.03627051562070847,0.0,0.0,15.2,0.0,1.4,0.4,0.17456019297242165,0.30165973156690595,0.0,0.0,90.0,1,0,Burnley,1720.47583008,1664.11499023,0.03386835656243328
284,68367,68367,2020,Kelechi Iheanacho,FWD,Leicester,0,3,56,0,20.4,233,308,3,2,16.7,69.4,2021-04-11T13:05:00Z,90,19,West Ham,0,0,0,0,31,0,598915,2.0,3.0,77.0,13,315645,339766,24121,58,0,0,31,Leicester,2,6,0.704716682434082,90,FW,3,2,2021-04-11,14744,0.021328503265976906,0,1,2,0.704716682434082,0.7582353353500366,0.1104922965168953,Kelechi Iheanacho,West Ham,1.0,0.5892178058624268,0.0,1.8,26.8,0.2,1.2,3.2,0.22120759822428226,0.6821851789951324,0.0,0.0,81.4,1,0,Aston Villa,1664.45495605,1716.01574707,-0.030046805286045458
59,68806,68806,2020,Demarai Gray,MID,Leicester,0,0,0,0,0.0,230,308,0,0,0.0,0.0,2021-04-11T13:05:00Z,0,19,West Ham,0,0,0,0,31,0,4971,2.0,3.0,0.0,0,-11,0,11,51,0,0,31,Leicester,0,1,0.05797205865383148,17,Sub,1,1,2020-12-28,14594,0,0,0,0,0.05797205865383148,0.02703343704342842,0.02703343704342842,Demarai Gray,Everton,0.0,0.05797205865383148,0.0,0.0,0.0,0.0,0.0,1.0,0.02703343704342842,0.02703343704342842,0.0,0.0,0.0,1,0,Liverpool,2030.75170898,1982.51989746,0.024328538433230632
386,68541,68541,2020,Youri Tielemans,MID,Leicester,0,0,15,0,52.6,228,308,3,0,8.3,16.8,2021-04-11T13:05:00Z,90,19,West Ham,0,0,0,0,31,0,293905,2.0,3.0,14.0,2,-11596,11620,23216,65,0,0,31,Leicester,0,1,0.05886048823595047,90,MC,3,2,2021-04-11,14744,0.10986118763685226,0,3,0,0.05886048823595047,0.25048065185546875,0.19162015616893768,Youri Tielemans,West Ham,0.0,0.044516944140195844,0.2,0.0,14.2,0.2,1.2,0.8,0.47044970095157623,0.6517237782478332,0.2,0.0,89.4,1,0,Norwich,1697.17712402,1577.26550293,0.07602500711975688
374,68456,68456,2020,Tomas Soucek,MID,West Ham,1,0,25,0,11.9,449,308,2,0,4.2,28.0,2021-04-11T13:05:00Z,90,9,Leicester,0,0,0,0,31,0,1065062,2.0,3.0,2.0,4,-95569,25270,120839,53,1,1,31,Leicester,0,0,0,90,DMC,3,2,2021-04-11,14744,0.5035444498062134,1,1,0,0,0.5659956932067871,0.06245122477412224,Tomas Soucek,West Ham,0.2,0.1820926770567894,0.2,0.0,16.0,0.4,1.6,1.0,0.04829741641879082,0.34445861726999283,0.6,0.0,90.0,1,0,Brighton,1697.17712402,1779.39660645,-0.04620638374377516
238,68885,68885,2020,Danny Ings,FWD,Southampton,0,0,2,0,6.9,366,307,3,0,2.8,0.0,2021-04-12T17:00:00Z,86,18,West Brom,0,0,0,0,31,0,566125,0.0,3.0,26.0,2,83606,90048,6442,84,0,0,31,Southampton,0,1,0.13734400272369385,85,FW,3,0,2021-05-23,14813,0,0,0,0,0.13734400272369385,0.5531293153762817,0.4157853126525879,Danny Ings,Aston Villa,0.0,0.3430413335561752,0.0,0.0,0.4,0.0,0.6,2.2,0.13224614635109902,0.4779521614313126,0.0,0.0,17.2,1,0,Chelsea,1720.47583008,1853.12353516,-0.07158060569801529
244,68885,68885,2020,Danny Ings,FWD,Southampton,0,0,2,0,6.9,366,307,3,0,2.8,0.0,2021-04-12T17:00:00Z,86,18,West Brom,0,0,0,0,31,0,566125,0.0,3.0,26.0,2,83606,90048,6442,84,0,0,31,Southampton,0,4,0.8850786089897156,90,FW,3,2,2021-02-06,14661,0.03028263710439205,0,1,0,0.8850786089897156,0.8350996971130371,0,Danny Ings,Aston Villa,0.0,0.2363483738154173,0.0,0.0,2.0,0.0,3.0,1.6,0.13648082315921783,0.3264040321111679,0.0,0.0,86.0,1,0,Brentford,1720.47583008,1718.95336914,0.0008856906576597057
251,68885,68885,2020,Danny Ings,FWD,Southampton,0,0,2,0,6.9,366,307,3,0,2.8,0.0,2021-04-12T17:00:00Z,86,18,West Brom,0,0,0,0,31,0,566125,0.0,3.0,26.0,2,83606,90048,6442,84,0,0,31,Southampton,0,3,0.4427848756313324,90,FW,1,0,2020-09-12,14087,0.06739412248134613,0,1,0,0.4427848756313324,0.5822855830192566,0.07210655510425568,Danny Ings,Aston Villa,0.0,0.47245353162288667,0.0,0.0,2.0,0.0,3.0,2.4,0.057002653181552884,0.44817599952220916,0.0,0.0,86.0,1,0,West Ham,1749.14697266,1750.15258789,-0.000574587174260191
239,68885,68885,2020,Danny Ings,FWD,Southampton,0,0,2,0,6.9,366,307,3,0,2.8,0.0,2021-04-12T17:00:00Z,86,18,West Brom,0,0,0,0,31,0,566125,0.0,3.0,26.0,2,83606,90048,6442,84,0,0,31,Southampton,1,2,0.07116814702749252,58,FW,2,1,2021-04-21,14722,0.021475089713931084,0,1,1,0.07116814702749252,0.051042843610048294,0,Danny Ings,Aston Villa,0.0,0.32910839170217515,0.0,0.0,0.8,0.0,1.2,2.2,0.11858506724238396,0.45714723244309424,0.0,0.0,34.4,1,0,Watford,1720.47583008,1559.64660645,0.10311901616999788
250,68885,68885,2020,Danny Ings,FWD,Southampton,0,0,2,0,6.9,366,307,3,0,2.8,0.0,2021-04-12T17:00:00Z,86,18,West Brom,0,0,0,0,31,0,566125,0.0,3.0,26.0,2,83606,90048,6442,84,0,0,31,Southampton,1,1,0.420690655708313,90,FW,0,1,2020-09-26,14109,0,0,0,1,0.420690655708313,0.48782095313072205,0.06713031232357025,Danny Ings,Aston Villa,0.0,0.3897305238991976,0.0,0.0,2.0,0.0,3.0,2.0,0.07789632230997086,0.3728678286075592,0.0,0.0,86.0,1,0,Norwich,1749.14697266,1577.26550293,0.10897434161256006
240,68885,68885,2020,Danny Ings,FWD,Southampton,0,0,2,0,6.9,366,307,3,0,2.8,0.0,2021-04-12T17:00:00Z,86,18,West Brom,0,0,0,0,31,0,566125,0.0,3.0,26.0,2,83606,90048,6442,84,0,0,31,Southampton,0,2,0.19681337475776672,90,FW,3,0,2021-04-12,14743,0,0,0,0,0.19681337475776672,0.22489361464977264,0.22489361464977264,Danny Ings,Aston Villa,0.0,0.2537602111697197,0.0,0.0,1.2,0.0,1.8,1.8,0.1559831589460373,0.37983446195721626,0.0,0.0,51.6,1,0,Liverpool,1720.47583008,1982.51989746,-0.13217726980482283
241,68885,68885,2020,Danny Ings,FWD,Southampton,0,0,2,0,6.9,366,307,3,0,2.8,0.0,2021-04-12T17:00:00Z,86,18,West Brom,0,0,0,0,31,0,566125,0.0,3.0,26.0,2,83606,90048,6442,84,0,0,31,Southampton,0,0,0,12,FW,0,2,2021-03-06,14701,0,0,0,0,0,0,0,Danny Ings,Aston Villa,0.0,0.1696220800280571,0.0,0.0,1.6,0.0,2.4,1.6,0.14255709648132325,0.28227027133107185,0.0,0.0,68.8,1,0,Brighton,1720.47583008,1779.39660645,-0.033112784500331546
242,68885,68885,2020,Danny Ings,FWD,Southampton,0,0,2,0,6.9,366,307,3,0,2.8,0.0,2021-04-12T17:00:00Z,86,18,West Brom,0,0,0,0,31,0,566125,0.0,3.0,26.0,2,83606,90048,6442,84,0,0,31,Southampton,0,1,0.07053029537200928,90,FW,1,0,2021-03-01,14686,0,0,0,0,0.07053029537200928,0.07053029537200928,0,Danny Ings,Aston Villa,0.0,0.09517116397619248,0.0,0.0,2.0,0.0,3.0,1.2,0.1281357854604721,0.1799192138016224,0.0,0.0,86.0,1,0,West Ham,1720.47583008,1750.15258789,-0.016956668815819424
243,68885,68885,2020,Danny Ings,FWD,Southampton,0,0,2,0,6.9,366,307,3,0,2.8,0.0,2021-04-12T17:00:00Z,86,18,West Brom,0,0,0,0,31,0,566125,0.0,3.0,26.0,2,83606,90048,6442,84,0,0,31,Southampton,0,1,0.02931958995759487,29,Sub,3,0,2021-02-23,14608,0.014666455797851086,0,1,0,0.02931958995759487,0.5014965534210205,0.45751050114631653,Danny Ings,Aston Villa,0.0,0.07356628142297268,0.0,0.0,2.0,0.0,3.0,1.2,0.13648082315921783,0.16959266141057014,0.0,0.0,86.0,1,0,Leeds,1720.47583008,1703.11816406,0.010191698019720254
249,68885,68885,2020,Danny Ings,FWD,Southampton,0,0,2,0,6.9,366,307,3,0,2.8,0.0,2021-04-12T17:00:00Z,86,18,West Brom,0,0,0,0,31,0,566125,0.0,3.0,26.0,2,83606,90048,6442,84,0,0,31,Southampton,1,4,0.573554277420044,90,FW,3,3,2020-10-17,14475,0,0,0,1,0.573554277420044,0.6114574670791626,0.037903156131505966,Danny Ings,Aston Villa,0.0,0.30559239275753497,0.0,0.0,2.0,0.0,3.0,1.8,0.06778560914099216,0.2786189872771502,0.0,0.0,86.0,1,0,Southampton,1720.47583008,1664.45495605,0.033657188394539586
245,68885,68885,2020,Danny Ings,FWD,Southampton,0,0,2,0,6.9,366,307,3,0,2.8,0.0,2021-04-12T17:00:00Z,86,18,West Brom,0,0,0,0,31,0,566125,0.0,3.0,26.0,2,83606,90048,6442,84,0,0,31,Southampton,0,0,0,72,FW,9,0,2021-02-02,14651,0,0,0,0,0,0.016576746478676796,0.016576746478676796,Danny Ings,Aston Villa,0.0,0.19698569886386394,0.0,0.0,2.0,0.0,3.0,1.2,0.09481744952499867,0.28474065847694874,0.0,0.0,86.0,1,0,Crystal Palace,1720.47583008,1749.14697266,-0.016391499987218776
246,68885,68885,2020,Danny Ings,FWD,Southampton,0,0,2,0,6.9,366,307,3,0,2.8,0.0,2021-04-12T17:00:00Z,86,18,West Brom,0,0,0,0,31,0,566125,0.0,3.0,26.0,2,83606,90048,6442,84,0,0,31,Southampton,0,1,0.029169837012887,90,FW,1,1,2020-12-16,14555,0,0,0,0,0.029169837012887,0.20574472844600677,0.17657490074634552,Danny Ings,Aston Villa,0.0,0.20281966626644135,0.0,0.0,2.0,0.0,3.0,1.4,0.13013242967426777,0.3258896041661501,0.0,0.0,86.0,1,0,Aston Villa,1720.47583008,1716.01574707,0.00259909212232765
247,68885,68885,2020,Danny Ings,FWD,Southampton,0,0,2,0,6.9,366,307,3,0,2.8,0.0,2021-04-12T17:00:00Z,86,18,West Brom,0,0,0,0,31,0,566125,0.0,3.0,26.0,2,83606,90048,6442,84,0,0,31,Southampton,1,2,0.784404993057251,43,Sub,1,2,2020-12-07,14536,0.3646806478500366,0,1,0,0.023236140608787537,0.40424850583076477,0.039567846804857254,Danny Ings,Aston Villa,0.0,0.34559460580348966,0.0,0.0,2.0,0.0,3.0,1.6,0.13804599903523923,0.3926332462579012,0.0,0.0,86.0,1,0,Everton,1720.47583008,1697.17712402,0.01372791662711882
